iteration,rho_inner,rho_annulus,rho_bgsub,rho_delta
671,-0.09353645071767477,-0.2307152875175315,-0.3650443138074065,-0.4235773328160902
672,-0.05630986840142042,-0.06436692429351555,-0.34954194145206047,-0.41526662886813276
673,-0.21361642445764076,0.008847841007430395,-0.4033899316642296,-0.44483900808689675
674,-0.091820596222136,0.044627137357882485,-0.39403479454507473,-0.4335292888902151
675,-0.15618752051565155,-0.09185043716988452,-0.38536599922413534,-0.42321924144310813
676,-0.06881322550804213,-0.24002566321506366,-0.3478857688520187,-0.40056996210199625
677,-0.005416132016352838,-0.13582107367729998,-0.31377756557548264,-0.3687744322759691
678,-0.06315836590970128,-0.11159022410551757,-0.3509593864701142,-0.40103249679209807
679,-0.06967861299274863,-0.23083465130852554,-0.32878756229297834,-0.38818596878636863
680,-0.055563844707707914,-0.038957357285667384,-0.35764375876577836,-0.4157142430843603
681,-0.023932440094297392,-0.14290829876756883,-0.37568261167974687,-0.4193996001313001
682,0.00425233505416132,0.058562859956432206,-0.3411118737131091,-0.39525827340276326
683,-0.061054579093432,-0.30364656381486677,-0.36846110232460977,-0.41890722449344986
684,-0.22237474262182566,-0.22846229596251977,-0.38217301781504576,-0.4286502939333352
685,-0.10468204470173971,-0.26474888842469635,-0.3571812240756766,-0.40538927516337914
686,-0.2508877681955179,-0.2614663841723613,-0.39634746799558346,-0.44858404702933363
687,-0.14856315836590966,-0.1225567724030915,-0.3668347706723165,-0.42081704514935386
688,0.030184118647608244,-0.03785324221897287,-0.3569424964936886,-0.3908268926621109
689,-0.22565724687416072,0.05641431171854018,-0.3885291396854763,-0.44339172212109446
690,-0.09529706663483631,-0.049237563785025806,-0.3440810480140849,-0.41422219569693525
691,-0.16021604846169912,-0.2392647190474769,-0.37029632061114254,-0.4078213124048819
692,-0.08752349974635193,0.08077944555519083,-0.3772940228581658,-0.4272925308107785
693,-0.13708931395661123,-0.35045209035838976,-0.3341141714660857,-0.3921398943630449
694,-0.07042463668646115,-0.22743278326519648,-0.3496463847691802,-0.40131598579570876
695,-0.11599176389842139,-0.17625555787651812,-0.36459669959117896,-0.4229208319656232
696,-0.06593357405031182,-0.07485601742711348,-0.37134075378234,-0.42654650711706604
697,-0.2065888812628689,-0.02255975649786637,-0.3996299722479185,-0.470487302676733
698,-0.1899376324192056,-0.15042821760019096,-0.4055981617976186,-0.4488824565068186
699,-0.23484825878069884,-0.13261317179433618,-0.38271015487451876,-0.43457372206141265
700,-0.043120169496583205,-0.06659007490077884,-0.37144519709945983,-0.4253677896810002
701,-0.04647727611828951,-0.08048103607770582,-0.3476321207961564,-0.38278475724388994
702,0.07272238966309569,-0.1467876219748739,-0.3461549938826056,-0.4052102294768882
703,0.08437527975888512,-0.24921667512160178,-0.349213691026827,-0.3915579958819492
704,0.11472352361911013,0.055802572289695915,-0.334606547103936,-0.3868282056638118
705,-0.08976157082748946,-0.05414639968965413,-0.38190444928530926,-0.4348721315388976
706,-0.14602667780728715,-0.25754229954343344,-0.3442899346483244,-0.40461341052191807
707,-0.026066067858315178,-0.2026051147384441,-0.3647459043299215,-0.4151472650771388
708,-0.31001760615917157,-0.11629017337590641,-0.4208468860971024,-0.4708006326280922
709,-0.11733460654710391,-0.2318940049535973,-0.3439318432753424,-0.39369162364596694
710,-0.20657396078899462,-0.36012055742890386,-0.350526692727761,-0.39307988421712264
711,-0.0518486467130196,-0.379860344364537,-0.3573005878666706,-0.39866014144609224
712,0.0024917191369997907,0.1737190773178956,-0.3719226522634359,-0.3994360060875533
713,-0.19205633970934916,-0.15832114827966934,-0.3746530989824236,-0.4217719554773059
714,-0.11236608874697858,-0.303363074811256,-0.3615529229208319,-0.41689296052042607
715,-0.3427083644176539,-0.1406105457909343,-0.3963922294172062,-0.43357405031183777
716,-0.011906538151651694,0.036495479096416095,-0.3781743308167467,-0.4264569842738205
717,-0.0881650801229447,-0.19818865447166598,-0.3628360836740175,-0.41872817880695884
718,-0.1036972934260392,-0.26343588672376234,-0.3612097520217242,-0.4120288860374205
719,-0.05093849780669033,-0.21607830264689207,-0.34775148458715044,-0.40370326161558884
720,-0.428874101041449,-0.31855211721524274,-0.40092805347497834,-0.4580585479394825
721,-0.03855450449106263,-0.09647578407090208,-0.33214466891468464,-0.3908418131359851
722,-0.02624511354480618,-0.09188027811763301,-0.3924979857360269,-0.44739040911939354
723,0.000731103219838262,-0.15751544269045983,-0.3262660022082301,-0.3964071498910805
724,-0.2512458595684998,-0.21375070872250898,-0.38420220226194374,-0.4307839216973531
725,0.03779356032347587,-0.09135806153203424,-0.36214974187580196,-0.40932828026618123
726,-0.27729700695294074,-0.260496553370535,-0.40582196890573236,-0.4631762704783503
727,0.0041478917370415674,0.021022947688818596,-0.3898570618602846,-0.4581629912566022
728,-0.019411536510399566,-0.015502372355346003,-0.36555160991913094,-0.41681835815105484
729,-0.2304019575661723,-0.30706335233207,-0.3773238638059144,-0.4284264868252215
730,-0.007057384142520366,0.059577452179881224,-0.3615678433947062,-0.4163259825132046
731,0.04292620333621795,0.16194682343111216,-0.3462295962519769,-0.4036286592462176
732,-0.13412013965563546,0.05477305959237264,-0.36999791113365754,-0.4120736474590433
733,-0.1246008773238638,-0.10866581122616452,-0.3780549670257527,-0.4303810689027483
734,0.1043836352242547,0.03391423711617081,-0.3690579212795797,-0.41395362716719875
735,0.04206081585151144,0.007475157410999372,-0.3364119244427202,-0.380755572796992
736,-0.07806391931007728,-0.2134224582972755,-0.3497806690340485,-0.3581361344036286
737,-0.06870878219092237,-0.1553370535048193,-0.33765032377428306,-0.3909910178747277
738,-0.25439407955596666,-0.21765987287756255,-0.37630927158246535,-0.42562143773686245
739,0.1045029990152487,-0.091999641908627,-0.30727223896630956,-0.36019515979827516
740,0.12907701948613887,0.17188385903136283,-0.34281280773477363,-0.3874996269881531
741,-0.0916713914833935,-0.09922115126376413,-0.36783444242189123,-0.3899465847035301
742,0.024887350422249408,-0.0762287010235445,-0.3530184118647608,-0.415042821760019
743,-0.014443018710274239,-0.08619557757154366,-0.35585330190086834,-0.40895526841932495
744,-0.33509892274178626,-0.30473575840768696,-0.38299364387812945,-0.4365283041389394
745,-0.0973710125033571,-0.17988123302796094,-0.36777476052639424,-0.42545731252424573
746,-0.01286144847960371,-0.10125033571066216,-0.34603563009161165,-0.4151174241293903
747,0.07406523231177821,-0.1201545761093372,-0.34436453701769565,-0.3876488317268956
748,-0.2032616155889111,0.01771060248873504,-0.4003461549938826,-0.4373787711497717
749,-0.010369729342603919,-0.20317209274566556,-0.3660589060308555,-0.4176837456357613
750,-0.09853480946554861,-0.33762048282653456,-0.3325326012354152,-0.3892751633791889
751,-0.1809107457252842,-0.25321536211990087,-0.3592402494703231,-0.40368834114171465
752,-0.0049237563785025805,-0.292217480827191,-0.3292053355614573,-0.38002446957715375
753,0.05252006803736086,-0.0399421085613679,-0.33033929157590036,-0.383500939989854
754,-0.17188385903136283,0.03568977350720658,-0.41208856793291754,-0.4568649100295425
755,-0.14023753394407804,-0.08756826116797467,-0.40164423622094225,-0.4360956103965862
756,-0.08911999045089672,-0.14302766255856283,-0.3474978365312882,-0.3911849840350929
757,-0.039688460505505646,0.013622392647190472,-0.3893050043269373,-0.42460684551341343
758,-0.05163976007878009,-0.2675240965653069,-0.3610157858613589,-0.41508758318164174
759,-0.19065381516516963,-0.13144937483214464,-0.3726537554832741,-0.42044403330249763
760,-0.02020232162573483,0.00854943152994539,-0.3415147265077138,-0.38606726149622506
761,-0.042657634806481444,0.03883799349467339,-0.3803676404762614,-0.42736713318014974
762,-0.25242457700456566,-0.013607472173316221,-0.40412103488406786,-0.4666676613649249
763,-0.11457431888036762,-0.09519262331771655,-0.3787114678762197,-0.44318283548685494
764,0.03879323207305063,0.028945719316045473,-0.3407090209185043,-0.3782489331861179
765,-0.06514278893497656,-0.26531586643191785,-0.38596281817910527,-0.4353346662289993
766,0.010683059293963175,-0.16754200113395598,-0.35774820208289815,-0.42594968816209594
767,0.05677240309152218,0.05909999701590521,-0.3412759989257258,-0.3929306794783802
768,-0.08128674166691532,-0.2102443973620602,-0.35263047954403026,-0.4069708453940496
769,-0.09437199725463279,-0.1291516218555101,-0.3902151532332666,-0.43828892005610093
770,-0.1254065829130733,-0.14965235295872995,-0.37205693652830407,-0.426844916594551
771,-0.2769836770015815,0.027975888514219206,-0.38979737996478764,-0.45408970188893194
772,0.05428068395452239,-0.22598549729939418,-0.33157769090746314,-0.3565993255945809
773,-0.11393273850377486,-0.13240428516009667,-0.3754140431500104,-0.4227865477007549
774,-0.16115603831577688,-0.12563039002118706,-0.4011220196353436,-0.4449882128256392
775,-0.2296410133985855,-0.0520575333472591,-0.3952135119811405,-0.43918414848855597
776,-0.0021485482378920348,-0.18668496911461904,-0.34051505475813904,-0.40092805347497834
777,-0.3000208886634239,-0.3075855689176688,-0.3626719584614007,-0.4172212109456596
778,-0.16248396049058514,-0.021172152427561097,-0.3842917251051893,-0.43810987436960996
779,-0.16500552057533346,-0.3078839783951538,-0.3488705201277192,-0.41016382680313923
780,-0.04956581421025932,-0.15374056280027454,-0.3423950344662946,-0.4046283309957924
781,-0.08770254543284293,-0.22947688818596873,-0.38475425979529104,-0.4514935394348124
782,-0.16542329384381246,-0.1186625287219122,-0.37759243233565093,-0.442645698427382
783,-0.01041449076422667,0.053788308316672126,-0.33811285846438477,-0.3826355525051475
784,-0.08559875861657365,-0.1690638894691295,-0.3888573901107099,-0.4397063650741547
785,-0.1556951448778013,-0.321312404881979,-0.38276983677001575,-0.44542090656799255
786,0.0677091104413476,-0.053087046044582364,-0.3392766554265763,-0.3893199248008116
787,-0.08136134403628659,-0.24190564292321923,-0.3879024797827578,-0.4287994986720778
788,-0.19069857658679235,-0.11475336456685863,-0.38241174539703376,-0.4343051535316761
789,-0.03264599683685953,-0.1099340515054758,-0.36568589418399927,-0.4106562024409895
790,-0.06823132702694637,-0.11021754050908654,-0.36237354898391566,-0.42224941064128185
791,-0.08738921548148368,0.138984214138641,-0.34903464534033596,-0.3974963444839008
792,-0.14104323953328757,-0.23659395422398613,-0.37159440183820236,-0.42562143773686245
793,-0.01650204410492077,-0.17130196055026706,-0.33762048282653456,-0.37715973859329766
794,0.06833577034406611,-0.029050162633165223,-0.34330518337262383,-0.3963922294172062
795,-0.05701113067351018,-0.049207722837277305,-0.38300856435200376,-0.43097788785771834
796,-0.04170272447852943,-0.1033093611053087,-0.35161588732058124,-0.40941780310942666
797,-0.10926263018113454,-0.26522634358867236,-0.36255259467040674,-0.4217122735818089
798,-0.136835665900749,-0.09902718510339885,-0.3829488824565067,-0.42593476768822175
799,-0.12498880964459429,-0.18796812986780456,-0.34646832383396486,-0.40283787413088235
800,-0.048804870042672546,-0.39075229029273967,-0.31928322043508095,-0.39592969472710443
801,-0.0797051714362448,-0.25919847214347524,-0.367282384888544,-0.41751962042314456
802,-0.08785175017158543,-0.023007370714093874,-0.35270508191340155,-0.4140431500104443
803,0.0022977529766345377,-0.00553549580734684,-0.3426337620482826,-0.38190444928530926
804,0.14080451195129956,-0.11669302617051115,-0.31200202918444686,-0.3584047029333651
805,-0.0578765181582167,-0.16966070842409953,-0.36362686878935274,-0.4000477455163975
806,-0.09246217659872875,-0.2399809017934409,-0.3632240159947479,-0.41899674733669534
807,-0.14962251201098148,0.027065739607889938,-0.38296380293038107,-0.42380113992420393
808,0.01924741129778281,-0.1302258959744561,-0.33214466891468464,-0.3913043478260868
809,-0.17598698934678164,0.009847512757005161,-0.3788606726149622,-0.4300528184775148
810,-0.1512339231894005,-0.06967861299274863,-0.3733848587031124,-0.41492345796902497
811,-0.22770135179493298,-0.31213631344931514,-0.3764286353734594,-0.4264719047476947
812,-0.013383665065202468,-0.14117752379815582,-0.32164065530721253,-0.36784936289576553
813,-0.034376771806272556,-0.1097251648712363,-0.3668198501984422,-0.4073587777147802
814,-0.1863119572677628,-0.05231118140312136,-0.40259914654889434,-0.45237384739339315
815,-0.11846856256154695,-0.32420697681358357,-0.36422368774432273,-0.40051028020649926
816,-0.0485213810390618,-0.09513294142221955,-0.3744740532959326,-0.4295753633135388
817,-0.15938050192474112,-0.23595237384739337,-0.3604040464325146,-0.41523678792038426
818,-0.037271343737877105,-0.1286144847960371,-0.3603443645370176,-0.40641878786070246
819,-0.04686520843902001,-0.24503894243681174,-0.3545403001999343,-0.40309152218674466
820,-0.16209602816985466,-0.08961236608874697,-0.3589567604667124,-0.4060159350660977
821,-0.09674435260063859,-0.10974008534511055,-0.3660589060308555,-0.4041807167795649
822,-0.17255528035570408,-0.12533198054370207,-0.36807317000387924,-0.4105368386499955
823,0.00802721494434663,-0.12316851183193576,-0.33386052341022343,-0.4056727641669899
824,-0.0007758646414610126,-0.1217212258661335,-0.3436781952194801,-0.3918265644116857
825,-0.0801826266002208,-0.17637492166751212,-0.39140879114320665,-0.445928202679717
826,-0.08154038972277759,-0.0823460953119871,-0.36971442213004685,-0.4081794037778639
827,-0.20375399122676133,-0.08303243711020261,-0.39460177255229617,-0.44175046999492695
828,-0.13018113455283337,-0.0794067619587598,-0.36752111247053204,-0.4222195696935334
829,-0.08580764525081315,-0.19951657664647426,-0.3673569872579153,-0.4174151771060249
830,-0.123422159887798,-0.20551460714392286,-0.36887887559308874,-0.412595864044642
831,-0.11205275879561934,-0.00798245352272388,-0.3736832681805973,-0.4237563785025812
832,-0.11539494494345139,-0.28601056369550293,-0.36407448300558015,-0.409910178747277
833,-0.17712094536122464,-0.3293545403001999,-0.38056160663662675,-0.4135358538987197
834,-0.06011458923935423,-0.11748381128584642,-0.3456924591925039,-0.4055086389543731
835,-0.11937871146787621,-0.1515174121930112,-0.38444092984393174,-0.42774014502700597
836,-0.052415624720241104,0.10071319865118913,-0.3859777386529796,-0.45273193876637513
837,0.017934409596848794,-0.1745247829071051,-0.3386499955238578,-0.3904538808152547
838,-0.06494882277461131,-0.2753125839276655,-0.3556444152666288,-0.3991674375578168
839,0.010832264032705676,-0.1213929754409,-0.32936946077407414,-0.36531288233714293
840,-0.35155620542508426,-0.5531168869923307,-0.40285279460475654,-0.4537316105159499
841,-0.10219032556473992,-0.11382829518665512,-0.3792933663573154,-0.43458864253528684
842,-0.09176091432663899,-0.3454835725582644,-0.3257587060965056,-0.41507266270776755
843,0.018501387604070302,-0.23775775118617765,-0.3524215929097908,-0.4163110620393304
844,-0.10481632896660796,-0.15673957804899882,-0.3890215153233267,-0.4343051535316761
845,-0.2052908000358091,-0.2012771925636358,-0.3923786219450329,-0.4400644564471367
846,-0.1643042583032437,-0.18908716540837334,-0.3585986690937304,-0.4196532481871623
847,-0.11230640685148158,-0.1217809077616305,-0.3487063949151024,-0.40606069648772036
848,-0.08536003103458564,-0.0647697770881203,-0.380934618483483,-0.42700904180716776
849,-0.10941183491987704,-0.026618125391662435,-0.39840649339023004,-0.45355256482945894
850,-0.04955089373638506,-0.07000686341798214,-0.36674524782907103,-0.42341320760347345
851,-0.2686282116320014,-0.4011070991614693,-0.39382590791083527,-0.4590134582674345
852,-0.08533019008683715,-0.06942496493688638,-0.39305004326937415,-0.44115365103995696
853,-0.01477126913550774,-0.14493748321446687,-0.3472591089493002,-0.39434812449643397
854,-0.01903852466354331,-0.1306884306645579,-0.34918385007907843,-0.4037927844588344
855,-0.04001671093073915,-0.06976813583599413,-0.3642833696398197,-0.42969472710453277
856,-2.9840947748500487e-05,-0.012145265733639698,-0.3721763003192981,-0.414804094178031
857,0.21475038047208375,-0.28087792068276085,-0.28211632001432363,-0.3258631494136253
858,0.019292172719405566,-0.10668138820088925,-0.3476022798484079,-0.41831040553847987
859,-0.28590612037838314,-0.17952314165497893,-0.4447644057175255,-0.49183850079078506
860,0.0731700038793232,-0.25073856345677537,-0.3300558025722896,-0.3903494374981349
861,-0.1313747724627734,-0.1657067828474232,-0.37739846617528566,-0.42805347497836527
862,-0.00604279191907135,-0.24621765987287753,-0.3356957416967562,-0.3893497657485601
863,-0.1818954970009847,-0.10918802781176327,-0.3923189400495359,-0.4428993464832442
864,0.0019545820775267817,-0.14866760168302942,-0.3458864253528692,-0.3871266151412968
865,-0.19544328727880395,-0.02015756020411208,-0.4067171973381874,-0.45140401659156687
866,-0.060711408194324246,-0.09923607173763838,-0.34758735937453367,-0.4055235594282474
867,-0.045776013846199747,-0.11831935782280444,-0.37599594163110617,-0.4101936677508877
868,0.024245770045656645,-0.044537614514636975,-0.3762048282653456,-0.44280982363999877
869,-0.185013876040703,-0.12533198054370207,-0.40450896720479834,-0.4585360031034585
870,-0.08433051833726238,-0.228715944018382,-0.3412759989257258,-0.3708185371967413
871,-0.011354480618304436,-0.30586971442213,-0.3448718331294201,-0.36846110232460977
872,-0.21287040076392824,-0.24397958879173998,-0.39652651368207453,-0.45365700814657867
873,-0.09383486019515978,0.019754707409507324,-0.37347438154635787,-0.4450031332995135
874,-0.15330786905792124,-0.054832741487869645,-0.38297872340425526,-0.43175375249917936
875,-0.11166482647488882,-0.08788159111933394,-0.38347109904210547,-0.43324579988660433
876,-0.10189191608725492,-0.031885052669272766,-0.3967055593685655,-0.43058995553698776
877,-0.11997553042284621,0.0366446838351586,-0.3841275998925725,-0.44206379994628625
878,-0.1488317268956462,-0.2066187222106174,-0.3784727402942317,-0.43097788785771834
879,-0.04946137089313955,-0.17386828205663807,-0.36083674017486794,-0.40558324132374435
880,-0.2725224553131807,-0.2543791590820924,-0.38763391125302127,-0.43181343439467634
881,0.023947360568171643,0.08541971293008264,-0.3453045268717734,-0.39349765748560167
882,-0.022127062755513113,-0.19859150726627076,-0.37975590104741724,-0.43393214168481986
883,0.09719196681686608,-0.1106502342514398,-0.3396049058518098,-0.3846199755304229
884,-0.14534033600907162,-0.0009101489063292648,-0.40928351884455844,-0.45540270358986595
885,-0.1392677031422518,0.018635671868938553,-0.3983617319686073,-0.4569544328727879
886,-0.14548954074781414,-0.24430783921697352,-0.362030378084808,-0.4128196711527558
887,-0.16622899943302194,0.04619378711467875,-0.3868729670854346,-0.43755781683626266
888,-0.04162812210915818,-0.1303303392915759,-0.32844439139387066,-0.3721315388976753
889,0.018247739548208047,-0.15866431917877707,-0.36835665900749,-0.40759750529676814
890,0.05687684640864193,-0.10774074184596101,-0.33466622899943294,-0.368595386589478
891,-0.10680075199188324,-0.15318850526692726,-0.37960669630867466,-0.40834352899048065
892,-0.1342842648682522,-0.12206439676524125,-0.35161588732058124,-0.40055504162812205
893,-0.17786696905493715,-0.028886037420548478,-0.3725343916922801,-0.4251887439945092
894,-0.16797469487630923,-0.338545552206738,-0.35561457431888027,-0.4233386052341022
895,-0.1960251857598997,-0.32040225597564975,-0.403479454507475,-0.44551042941123803
896,-0.2858016770612634,-0.008624033899316642,-0.41581868640148,-0.46769717406224814
897,-0.061726000417773264,-0.08547939482557965,-0.35488347109904206,-0.4193996001313001
898,-0.017352511115753033,-0.030691414759332757,-0.3633881412073647,-0.42844140729909574
899,-0.1585449553877831,-0.13987944257109602,-0.3812777893825907,-0.4475992957536331
900,-0.09756497866372234,-0.05859270090418071,-0.414744412282534,-0.441571424308436
901,0.1133806809704276,0.05256482945898361,-0.3435588314284861,-0.3900211870729014
902,0.0666945182178986,-0.08798603443645368,-0.34117155560860607,-0.37826385365999216
903,0.05117722538867833,-0.035585330190086834,-0.35545044910626356,-0.39337829369460775
904,-0.184058965712751,-0.0885828533914237,-0.39303512279549996,-0.43230581003252655
905,-0.1012652561845364,-0.07930231864164006,-0.34954194145206047,-0.40310644266061885
906,-0.053474978365312884,0.014845871504878993,-0.3879323207305063,-0.44613708931395657
907,-0.09486437289248305,-0.25248425890006265,-0.3271910715884336,-0.3631643340992509
908,-0.0489093133597923,-0.18046313150905668,-0.3538987198233415,-0.41396854764107305
909,-0.06582913073319208,-0.37281788069589084,-0.3691922055444481,-0.41932499776192883
910,-0.05723493778162393,-0.2501417445018054,-0.3525409567007848,-0.4074184596102771
911,-0.09355137119154902,-0.08462892781474739,-0.39422876070543994,-0.4428993464832442
912,0.004789472113634328,-0.2835188445585031,-0.35401808361433557,-0.41420727522306106
913,0.09022410551759123,-0.16737787592133924,-0.3271910715884336,-0.382904121034884
914,-0.10824803795768552,0.04816328966607979,-0.40486705857778044,-0.4508370385843454
915,0.07687028140013727,-0.06945480588463489,-0.3117334606547103,-0.3648503476470412
916,-0.050923577332816085,0.024290531467279396,-0.3725343916922801,-0.4166989943600608
917,-0.12630181134552831,-0.26242129450031326,-0.3740861209752021,-0.43687147503804713
918,-0.10381665721703319,-0.009996717495747662,-0.37166900420757354,-0.41959356629166533
919,-0.15275581152457401,-0.15579958819492107,-0.3819939721285548,-0.42620333621795825
920,-0.31425502073945866,-0.05663811882665393,-0.3766076810599504,-0.4293963176270478
921,-0.1793590164423622,-0.32258064516129026,-0.3611053087046044,-0.3980633224911223
922,-0.015741099937334007,-0.17555429560442837,-0.3570917012324311,-0.42151830742144364
923,-0.0400017904568649,0.00020888663423950345,-0.38606726149622506,-0.43664766792993337
924,-0.023425143982572883,-0.2952463370236638,-0.3525409567007848,-0.3837695085195906
925,-0.41589328877085124,-0.3578824863477663,-0.427083644176539,-0.4653695801378651
926,0.07272238966309569,-0.08130166214078959,-0.3421861478320551,-0.38884246963683555
927,0.022738802184357372,-0.11570827489481064,-0.37308644922562734,-0.4132971263167317
928,-0.31871624242785945,-0.15448658649398703,-0.4071498910805406,-0.45943123153591353
929,-0.2184804989406463,-0.2233445734236519,-0.39533287577213444,-0.4501357763122556
930,-0.009534182805645905,0.009847512757005161,-0.33709826624093575,-0.3902300737071409
931,-0.025514010324967917,-0.12415326310763629,-0.38188952881143495,-0.43621497418758015
932,-0.013458267434573722,-0.24890334517024254,-0.33077198531825364,-0.3911402226134702
933,-0.021097550058189845,-0.03692817283876935,-0.3521082629584315,-0.41171555608606125
934,-0.06029363492584524,-0.13893945271701827,-0.3660589060308555,-0.41641550535645
935,-0.2238518695353764,-0.08421115454626837,-0.39542239861538,-0.43775178299662787
936,-0.14857807883978394,-0.3189400495359732,-0.38884246963683555,-0.4527020978186267
937,0.06811196323595237,-0.1564113276237653,-0.3306227805795111,-0.3828892005610097
938,-0.20381367312225834,-0.10037002775208138,-0.3729820059085076,-0.4272179284414072
939,-0.002267912028886037,-0.05292292083196561,-0.32335650980275127,-0.3829190415087583
940,-0.06943988541076063,-0.13510489093133596,-0.3617468890811972,-0.4058965712751037
941,-0.12122885022828324,-0.15327802811017274,-0.36795380621288526,-0.4154605950284981
942,-0.10275730357196143,-0.09337232550505803,-0.36820745426874757,-0.42784458834412575
943,-0.24864969711438034,-0.3394706215869415,-0.379024797827579,-0.43775178299662787
944,-0.010295126973232668,-0.009578944227268656,-0.3487213153889767,-0.4085673360985944
945,-0.13513473187908445,-0.35537584673689226,-0.3465727671510847,-0.40477753573453484
946,-0.03227298499000328,-0.059980304974485976,-0.3765032377428307,-0.42390558324132366
947,0.03501835218286532,-0.30196055026707647,-0.34855719017635994,-0.41422219569693525
948,-0.18696845811822982,0.025021634687117662,-0.3916773596729432,-0.44840500134284256
949,-0.12751036972934257,-0.09168631195726776,-0.38120318701321954,-0.4374533735191429
950,-0.10551759123869772,-0.14134164901077256,-0.3672973053624183,-0.41705708573304284
951,-0.08950792277162722,-0.08840380770493268,-0.39663095699919426,-0.43657306556056213
952,0.12848020053116885,-0.11039658619557756,-0.3406941004446301,-0.3915281549342006
953,-0.12428754737250453,-0.02508131658261466,-0.39000626659902715,-0.4329921518307421
954,-0.13265793321595892,-0.10538330697382949,-0.4048521381039061,-0.44343648354271725
955,-0.1973829488824565,-0.21367610635313777,-0.4063441854913311,-0.457431888036764
956,-0.0017158544955387781,-0.08515114440034614,-0.3629852884127599,-0.426009370057593
957,-0.09762466055921934,-0.09565515800781832,-0.3773387842797887,-0.423860821819701
958,-0.13711915490435975,-0.17920981170361966,-0.3707290143534958,-0.4198472143475276
959,-0.184178329503745,0.04209065679925994,-0.41334188773835456,-0.4533585986690936
960,-0.15811226164542982,-0.3369490615021932,-0.332219271284056,-0.38393363373220735
961,-0.11579779773805614,-0.1771060248873504,-0.34114171466085763,-0.4018232819074333
962,0.01102623019307093,0.07490077884873622,-0.35424189072244927,-0.40092805347497834
963,-0.020649935841962338,-0.2789681000268568,-0.3434245471636179,-0.3921100534152964
964,0.043821431768672967,0.09962400405836888,-0.3592402494703231,-0.4046432514696666
965,-0.17917997075587117,-0.36388051684521494,-0.36969950165617255,-0.4201456238250127
966,0.2832502760287666,-0.0047148697442630765,-0.31552326101876993,-0.36098594491361036
967,0.05629494792754617,-0.2626003401868043,-0.35249619527916204,-0.40168899764256505
968,-0.22532899644892718,-0.47902181373280406,-0.35977738652979613,-0.4167735967294321
969,0.17403240726925487,-0.2238220285876279,-0.3125690071916684,-0.3691474441228253
970,-0.07482617647936497,-0.15699322610486108,-0.3707290143534958,-0.4138790247978275
971,-0.1501447285965802,-0.14959267106323296,-0.38118826653934523,-0.4417952314165497
972,-0.12945003133299512,-0.08518098534809465,-0.3568380531765688,-0.411760317507684
973,0.03767419653248187,0.04443317119751723,-0.35437617498731755,-0.398108083912745
974,0.1403419772611978,0.08380830175166362,-0.3426486825221568,-0.40694100444630116
975,-0.27805795112052756,-0.04628330995792426,-0.42529318731162896,-0.4819909880337799
976,0.026677807287159436,-0.2117662856972337,-0.35695741696756284,-0.39998806362090056
977,-0.06427740145027004,-0.30819730834651304,-0.3587180328847244,-0.40531467279400785
978,0.02628987496642893,0.12646593655814506,-0.3585389871982334,-0.4044791262570499
979,-0.13459759481961145,-0.02208230133389036,-0.3719226522634359,-0.4388260571155739
980,0.1314344543582704,-0.2071260183223419,-0.338127778938259,-0.3902897556026379
981,0.013234460326459965,0.12063203127331322,-0.3449016740771686,-0.4033153292948583
982,-0.11173942884426007,-0.18647608248037956,-0.3755632478887529,-0.42654650711706604
983,-0.00856435200381964,-0.335263047954403,-0.35169048968995253,-0.41325236489510897
984,-0.2160633821730178,-0.22662707767598694,-0.3727432783265196,-0.43742353257139444
985,-0.07217033212974842,-0.260735280952523,-0.3257437856226313,-0.38126286890871647
986,-0.04406015935066097,-0.004237414580287069,-0.3746232580346751,-0.42323416191698243
987,-0.1249291277490973,-0.20369430933126434,-0.3727731192742681,-0.4273372922324012
988,0.14911521589925694,-0.15007012622720894,-0.36191101429381395,-0.4068514816030556
989,-0.022335949389752616,-0.29991644534630413,-0.3591507266270776,-0.39660111605144577
990,0.05104294112381008,0.04792456208409178,-0.3495121005043119,-0.4208767270448508
991,-0.11978156426248096,-0.0430008057055892,-0.39196084867655395,-0.44004953597326246
992,-0.1772552296260929,-0.15669481662737605,-0.38727581988003934,-0.43921398943630446
993,0.016636328369789025,-0.09347676882217777,-0.3457819820357494,-0.3876935931485183
994,-0.18962430246784637,-0.0004625346901017576,-0.39406463549282317,-0.4471069201157828
995,0.037166900420757355,-0.08812031870132193,-0.3485721106502342,-0.3968249231595595
996,-0.10526394318283548,-0.08755334069410044,-0.3600011936379099,-0.4152517083942585
997,-0.10963564202799078,-0.10392110053415295,-0.351123511682731,-0.41337172868610295
998,-0.0369430933126436,-0.23393810987436955,-0.36043388738026316,-0.41638566440870156
999,-0.1964429590283787,-0.06141267046641401,-0.3846050550565485,-0.4442123481841782
