name,N_inner,N_annulus,A_ap_geom,A_bg_geom,A_ap_eff,A_bg_eff,A_ap_eff_over_geom,A_bg_eff_over_geom,f_cov_ap_geom,f_cov_bg_geom,cov_ap_depthw,cov_bg_depthw,coverage_ok_ap,coverage_ok_bg,coverage_ok_both,good_ap_area,good_bg_area,N_inner_color,N_annulus_color,median_color,median_color_bgsub,median_color_bgsub_geom,mean_color,mean_color_bgsub,mean_color_bgsub_geom,N_inner_Pblue,N_annulus_Pblue,matched_color_Pblue_samples,Pblue_mean_inner_raw,Pblue_mean_annulus,median_color_inner_raw,median_color_annulus,mean_color_inner_raw,mean_color_annulus,alpha_eff,alpha_geom,N_eff_bgsub_color,N_eff_bgsub_Pblue,N_geom_bgsub_color,N_geom_bgsub_Pblue,sum_Pblue_inner,sum_Pblue_annulus,Pblue_std_inner,Pblue_std_annulus,color_std_inner,color_std_annulus,Pblue_inner_meets_min,Pblue_annulus_nonzero,min_gc_for_Pblue,Pblue_mean,Pblue_mean_err,Pblue_mean_bgsub,Pblue_mean_bgsub_geom,fb,fb_err,fb_bgsub,mu_blue,mu_blue_err,mu_blue_bgsub,mu_red,mu_red_err,mu_red_bgsub,ra,dec,otype,z,Vmag_simbad_raw,Bmag_simbad_raw,BV_simbad_raw,gmag_simbad_raw,rmag_simbad_raw,imag_simbad_raw,zmag_simbad_raw,gr_simbad_raw,gi_simbad_raw,major_axis_arcsec,galdim_minaxis,galdim_angle,dim_source,galdim_qual,galdim_bibcode,dim_ref,MV_simbad_raw,show_label,Re_arcsec,otype_family,morph_type,major_kpc,is_large_E,sdss_objid,Re_r_arcsec,Re_r_arcsec_circ,g_cmodel_sdss,r_cmodel_sdss,i_cmodel_sdss,gerr_cmodel_sdss,rerr_cmodel_sdss,ierr_cmodel_sdss,Ag_sdss,Ar_sdss,Ai_sdss,g0_cmodel_sdss,r0_cmodel_sdss,i0_cmodel_sdss,sdss_phot_ok,gr0_sdss,gi0_sdss,g_model_sdss,r_model_sdss,i_model_sdss,gerr_model_sdss,rerr_model_sdss,ierr_model_sdss,g0_model_sdss,r0_model_sdss,i0_model_sdss,Vmag_sdss,Vmag_sdss_err,V_source,mV_app,mV_src,mV_app_col,gi_primary,gr_primary,color_src,MV_abs,Re_simbad_proxy_arcsec,Re_best_arcsec,Re_best_src,Re_best_is_proxy,Re_GCS_scale,Re_GCS_arcsec,n_gcs_prior,n_gcs_red_prior,n_gcs_blue_prior,gal_color,gal_color_src,minor_axis_arcsec,q_axis,pa_deg,R_NGC 4874_arcmin,R_NGC 4889_arcmin,R_nearBCG_arcmin,nearer_BCG,R_bcg_mid_arcmin,tidal_proxy,R_xray_peak_arcmin,R_sz_peak_arcmin,R_geom_arcmin,R_cluster_arcmin,median_color_exp,Delta_median_color,median_color_bgsub_exp,Delta_median_color_bgsub,mean_color_exp,Delta_mean_color,mean_color_bgsub_exp,Delta_mean_color_bgsub,Pblue_mean_exp,Delta_Pblue_mean,Pblue_mean_bgsub_exp,Delta_Pblue_mean_bgsub,gc_bg_voronoi_density_arcsec2_inv,Pblue_mean_bgsub_geom_exp,Delta_Pblue_mean_bgsub_geom
NGC 4894,57,299,2271.664052014381,9086.656208057524,2911.055883033216,10736.307469171108,1.2814640793614966,1.1815465693145482,0.987,0.885,1.2814640793614966,1.1815465693145482,True,True,True,True,True,54,288,1.4974320455,-0.7170866536639928,-0.5444175965000002,1.528992940759259,-0.7064127396193207,-0.5321150959120371,54,288,True,0.5423732976620953,0.5011443781704993,1.4974320455,1.5313872315,1.528992940759259,1.545831027503472,0.2711412551654468,0.25,-24.08868148764867,-24.08868148764867,-18.0,-18.0,29.288158073753145,144.3295809131038,0.2702666713258973,0.2758611547897746,0.3151993570392897,0.2857649147149999,True,True,10,0.5470630522141606,0.0357558393194091,-0.1776351649392074,-0.1211294520131717,0.5470630522141606,0.0357558393194091,-0.1776351649392074,,,,,,,195.06883071401,27.967522811130003,AG?,0.01547,15.04,16.106,1.0660009,15.602,14.896,14.534,14.267,0.7060003,1.0679998,36.62639999389648,0.272928,35.0,SIMBAD,B,2023ApJS..269....3M,,-19.96,True,4.5782999992370605,Other,,11928.963265800565,False,1.237667444048724e+18,7.417125,5.026950107692628,15.47466,14.59419,14.4706,0.002852344,0.002355901,0.002581416,0.03352223,0.02319052,0.01723304,15.44113777,14.57099948,14.45336696,True,0.8701382899999999,0.9877708100000008,15.34952,14.59441,14.31139,0.002860983,0.002355902,0.002606179,15.31599777,14.57121948,14.29415696,14.9177561789,0.0018165043200105,"SDSS(cModelMag g,r)",14.9177561789,SDSS,Vmag_sdss,0.9877708100000008,0.8701382899999999,SDSS(cModel extcorr),-20.0822438211,4.5782999992370605,5.026950107692628,SDSS,False,3.2,16.08624034461641,,,,0.9877708100000008,g-i,16.37568,0.4471004522073937,35.0,9.024995908507307,1.945041173130947,1.945041173130947,NGC 4889,5.4354458715513445,237850552.8189464,7.512870849978578,6.812002554574852,7.824452941874135,7.512870849978578,1.5231648639466777,-0.02573281844667763,0.6176183248819984,-1.3347049785459912,1.540039196901385,-0.011046256142125843,0.6792634423293755,-1.3856761819486962,0.5420103717327798,0.005052680481380856,0.20098989417692575,-0.37862505911613314,0.1775564029671651,0.22291295903264885,-0.34404241104582056
NGC 4886,990,2081,5816.59389665746,23266.375586629827,11873.093072042677,34157.81857845355,2.041244976525801,1.4681194520938865,1.0,0.94,2.041244976525801,1.4681194520938865,True,True,True,True,True,954,1972,1.5693183575,0.4287631963383749,0.7489997590251567,1.5965154137316562,0.4500739046057336,0.7719631921260476,954,1972,True,0.4469002582616896,0.4459920906142288,1.5693183575,1.587391365,1.5965154137316562,1.5955838121942192,0.3475951792639392,0.2500000000000001,268.5423064915119,268.5423064915119,460.99999999999966,460.99999999999966,426.342846381652,879.4964026912592,0.2946233171966083,0.2941797603878587,0.3581943255036031,0.3717018899306444,True,True,10,0.44791086373399,0.0098351892164571,0.1274614824389608,0.2174348672216054,0.44791086373399,0.0098351892164571,0.1274614824389608,,,,,,,195.01853930586,27.98758513112,EmG,0.02125,14.294,15.1,0.8060007,14.837,14.07,13.673,13.374,0.7670002,1.1639996,52.4088020324707,0.575012,58.0,SIMBAD,B,2023ApJS..269....3M,,-20.706001,True,6.551100254058838,Regular galaxies,,23282.406744504948,False,1.237667324334637e+18,6.733684,6.629144494245015,14.71528,13.93851,13.60319,0.002147604,0.001930202,0.001987001,0.0307274,0.02125707,0.01579629,14.6845526,13.91725293,13.58739371,True,0.7672996699999999,1.097158890000001,14.70607,13.93849,13.5616,0.002147679,0.001930202,0.001988238,14.6753426,13.91723293,13.54580371,14.2218457947,0.0014395209060958,"SDSS(cModelMag g,r)",14.2218457947,SDSS,Vmag_sdss,1.097158890000001,0.7672996699999999,SDSS(cModel extcorr),-20.7781542053,6.551100254058838,6.629144494245015,SDSS,False,3.2,21.213262381584048,,,,1.097158890000001,g-i,34.50072,0.6583001072725252,58.0,6.569382104886389,1.024666966590929,1.024666966590929,NGC 4889,3.005746076700202,1620503836.8985834,4.951124720564601,5.081365527295721,6.316685581679086,4.951124720564601,1.5349417503412273,0.034376607158772776,0.6953760204534896,-0.26661282411511467,1.5550722165725954,0.04144319715906075,0.7681046559384828,-0.31803075133274916,0.5338156918567443,-0.0859048281227543,0.22216747260740294,-0.09470599016844214,0.1442593534852356,0.24486922314691362,-0.027434355925308213
NGC 4872,176,742,1522.974951960899,6091.899807843597,1522.974951960899,6091.899807843597,1.0,1.0,1.0,1.0,1.0,1.0,True,True,True,True,True,167,717,1.587150882,-0.0675949069491015,-0.0675949069491015,1.5807004287185633,-0.0882870896586818,-0.0882870896586818,167,717,True,0.5205261590853039,0.5414715385426511,1.587150882,1.541659954,1.5807004287185633,1.5549283992691771,0.2499999999999999,0.2499999999999999,-12.249999999999972,-12.249999999999972,-12.249999999999972,-12.249999999999972,86.92786856724574,388.2350931350808,0.250362336162285,0.2525290679184404,0.2967905978824842,0.2986329984850439,True,True,10,0.5215929880434742,0.0187616865673933,-0.0595972711407785,-0.0595972711407785,0.5215929880434742,0.0187616865673933,-0.0595972711407785,,,,,,,194.89217171503,27.94685519906,AGN,0.02395,14.1,14.7,0.5999994,15.141,14.305,13.908,13.583,0.8359995,1.2329998,34.20000076293945,0.4,171.0,SIMBAD,D,2008ApJS..175...86P,,-20.9,True,4.275000095367432,Active (AGN/Seyfert/QSO),,17067.662871420504,False,1.2376674440486584e+18,3.66361,3.2854048505957945,15.09876,14.28353,13.83417,0.002393065,0.002126852,0.002146294,0.03174773,0.02196293,0.01632081,15.06701227,14.26156707,13.81784919,True,0.8054452000000012,1.2491630800000006,15.09115,14.2712,13.86226,0.002384469,0.002119282,0.002147931,15.05940227,14.24923707,13.84593919,14.581799602,0.0015928899909877,"SDSS(cModelMag g,r)",14.581799602,SDSS,Vmag_sdss,1.2491630800000006,0.8054452000000012,SDSS(cModel extcorr),-20.418200398,4.275000095367432,3.2854048505957945,SDSS,False,3.2,10.513295521906542,,,,1.2491630800000006,g-i,24.0,0.7017543703100557,171.0,0.8221462634038075,7.717651089955757,0.8221462634038075,NGC 4874,4.129079699002495,1973715313.1549392,2.335873126069854,3.061188955350869,3.0665392548997885,2.335873126069854,1.5288502546657736,0.05830062733422636,0.6551565048329424,-0.7227514117820439,1.5472965132798666,0.033403915438696696,0.7221522836075067,-0.8104393732661885,0.5380543212664414,-0.016461333222967167,0.21121354785140461,-0.2708108189921831,0.178345894047543,0.23351252975441694,-0.29310980089519545
NGC 4865,0,0,1910.2740534945797,7641.096213978318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,0,0,,,,,,,0,0,True,,,,,,,,0.25,,,0.0,0.0,,,,,,,False,False,10,,,,,,,,,,,,,,194.83280739129,28.08430245029,EmG,0.01528,13.692,14.6,0.908,14.261,13.468,13.037,12.729,0.79299927,1.224,73.39920043945312,0.624383,115.0,SIMBAD,B,2023ApJS..269....3M,,-21.307999,True,9.17490005493164,Regular galaxies,,23617.47217651173,False,1.2376673243345715e+18,6.145326,4.314469660766079,14.35781,13.49159,13.13639,0.002000163,0.001844716,0.001876281,0.03386509,0.02342771,0.0174093,14.32394491,13.46816229,13.1189807,True,0.8557826199999994,1.20496421,14.30048,13.45579,13.07131,0.001977089,0.001821732,0.001855465,14.26661491,13.43236229,13.0539007,13.8090331642,0.0013627494051976,"SDSS(cModelMag g,r)",13.8090331642,SDSS,Vmag_sdss,1.20496421,0.8557826199999994,SDSS(cModel extcorr),-21.1909668358,9.17490005493164,4.314469660766079,SDSS,False,3.2,13.806302914451454,,,,1.20496421,g-i,37.46298,0.5104003827794167,115.0,8.277217331995425,12.436812404650697,8.277217331995425,NGC 4874,9.9268194754727,2834538.6060434026,8.454716833636692,11.006890990480466,11.643385210055836,8.454716833636692,,,,,,,,,,,,,,,
NGC 4873,589,1933,5928.15145370987,23712.60581483948,5928.15145370987,23712.60581483948,1.0,1.0,1.0,1.0,1.0,1.0,True,True,True,True,True,577,1884,1.548818576,0.286522915862218,0.286522915862218,1.558567647880416,0.2868361088929807,0.2868361088929807,577,1884,True,0.530672047787759,0.5309985933647615,1.548818576,1.5463791845,1.558567647880416,1.557938636933652,0.25,0.25,105.99999999999989,105.99999999999989,105.99999999999989,105.99999999999989,306.1977715735369,1000.4013498992108,0.2618746222611716,0.2640000610575132,0.3167277900522205,0.3126416586663316,True,True,10,0.5294557401750122,0.0104155081233843,0.0960062818131357,0.0960062818131357,0.5294557401750122,0.0104155081233843,0.0960062818131357,,,,,,,194.88664867224,27.98361769396,EmG,0.01943,14.36,15.4,1.04,14.94,14.138,13.737,13.444,0.80200005,1.2029991,24.18000030517578,0.339,85.0,SIMBAD,C,2006AJ....131.1163S,,-20.64,True,3.0225000381469727,Regular galaxies,,9843.600725478636,False,1.2376674440486584e+18,6.776,5.920350224852851,14.79966,14.0643,13.58516,0.002274498,0.002038532,0.002055469,0.02887073,0.01997264,0.01484181,14.77078927,14.04432736,13.57031819,True,0.7264619100000012,1.2004710799999998,14.83407,14.04072,13.6358,0.002263589,0.002025374,0.002055678,14.80519927,14.02074736,13.62095819,14.332176743099998,0.001521909141096,"SDSS(cModelMag g,r)",14.332176743099998,SDSS,Vmag_sdss,1.2004710799999998,0.7264619100000012,SDSS(cModel extcorr),-20.6678232569,3.0225000381469727,5.920350224852851,SDSS,False,3.2,18.945120719529125,,,,1.2004710799999998,g-i,20.34,0.8411910563808462,85.0,1.5974341779075851,7.803757355433282,1.5974341779075851,NGC 4874,4.319723223776247,272212924.176568,2.281312971202051,4.493711521141899,4.977491715173646,2.281312971202051,1.533074620500072,0.01574395549992791,0.683048168344107,-0.39652525248188897,1.5526888532038374,0.0058787946765785914,0.7540196019185346,-0.46718349302555384,0.5351148919018719,-0.0056591517268597125,0.21880993927250952,-0.12280365745937383,0.1522581274179757,0.24138823551108102,-0.14538195369794532
NGC 4898A,99,274,3334.513990825004,13338.055963300018,3334.513990825004,14352.121568109384,1.0,1.076027991455396,1.0,0.9188,1.0,1.076027991455396,True,True,True,True,True,90,264,1.591778651,0.5783827107836983,0.5013362529000003,1.6007021494444442,0.5712520985121485,0.492985078836111,90,264,True,0.4832493226646475,0.53463490036267,1.591778651,1.4869669065,1.6007021494444442,1.5105232781022728,0.2323359633626808,0.2499999999999999,28.66330567225225,28.66330567225225,24.00000000000001,24.00000000000001,43.49243903981828,141.14361369574488,0.2830461892855632,0.2731256053639165,0.3799170420983648,0.3180280418474626,True,True,10,0.4847217436762991,0.028604275590527,0.1203579941152884,0.0926561500770079,0.4847217436762991,0.028604275590527,0.1203579941152884,,,,,,,195.07366377992,27.95526275171,GiC,0.02291,13.862,15.0,1.1379995,14.544,13.772,13.361,13.057,0.77199936,1.1829996,31.6200008392334,0.432,85.0,SIMBAD,C,2006AJ....131.1163S,,-21.138,True,3.952500104904175,Members of systems,,15113.913266434003,False,1.237667444048724e+18,5.481787,4.4979517106256175,14.56954,13.79776,13.41057,0.002162378,0.001929308,0.001974395,0.03344134,0.02313457,0.01719146,14.53609866,13.77462543,13.39337854,True,0.76147323,1.14272012,14.53884,13.76106,13.36086,0.002137342,0.00190748,0.001956161,14.50539866,13.73792543,13.34366854,14.0768294543,0.0014428178107379,"SDSS(cModelMag g,r)",14.0768294543,SDSS,Vmag_sdss,1.14272012,0.76147323,SDSS(cModel extcorr),-20.9231705457,3.952500104904175,4.4979517106256175,SDSS,False,3.2,14.393445474001975,,,,1.14272012,g-i,25.92,0.819734323594294,85.0,9.27106840502208,2.4863009828800005,2.4863009828800005,NGC 4889,5.743936092994074,114536085.6124651,7.821480735838882,6.863349057626816,7.785409517046283,7.821480735838882,1.5373958608201326,0.05438279017986747,0.7115794522540906,-0.1331967414703923,1.5582048519626912,0.042497297481753016,0.7866177115944888,-0.21536561308234026,0.5321080546187423,-0.04738631094244322,0.22658053353054491,-0.10622253941525651,0.0616039972414995,0.2494445494288554,-0.15678839935184752
NGC 4898B,81,192,2156.619001437156,8626.476005748624,2156.619001437156,10011.43933101592,1.0,1.1605479832488224,1.0,0.9498,1.0,1.1605479832488224,True,True,True,True,True,72,185,1.5619828935000002,0.7387381009937753,0.6065678098368057,1.5928583655138888,0.7590946935532951,0.6252356175138891,72,185,True,0.4821111518437287,0.5332536618518278,1.5619828935000002,1.487348887,1.5928583655138888,1.5063532509405402,0.2154154792464103,0.25,32.148136339414094,32.148136339414094,25.75,25.75,34.71200293274847,98.65192744258816,0.2927297092080256,0.2735578615531973,0.3982029431950142,0.329519233175031,True,True,10,0.4845563622675667,0.0339205621207498,0.1894014702032997,0.1420149475363579,0.4845563622675667,0.0339205621207498,0.1894014702032997,,,,,,,195.07540991934,27.956592492190005,GiC,0.02124,14.333,15.284,0.9510002,15.528,14.72,14.257,14.034,0.8079996,1.2709999,23.71422004699707,0.229277,143.0,SIMBAD,B,2023ApJS..269....3M,,-20.667,True,2.964277505874634,Members of systems,,10530.1203642135,False,1.237667444048724e+18,4.745432,4.300018683606119,15.44832,14.66071,14.28996,0.002791024,0.002316615,0.002410867,0.03351657,0.02318661,0.01723013,15.41480343,14.63752339,14.27272987,True,0.7772800400000008,1.14207356,15.41488,14.63501,14.2501,0.002757302,0.002302538,0.002399149,15.38136343,14.61182339,14.23286987,14.9462082064,0.0017825874247805,"SDSS(cModelMag g,r)",14.9462082064,SDSS,Vmag_sdss,1.14207356,0.7772800400000008,SDSS(cModel extcorr),-20.0537917936,2.964277505874634,4.300018683606119,SDSS,False,3.2,13.760059787539582,,,,1.14207356,g-i,13.75662,0.5801000400914302,143.0,9.361824069433174,2.525822445468637,2.525822445468637,NGC 4889,5.825587395626785,109267261.53099062,7.904453350781524,6.970871504804305,7.899177969894845,7.904453350781524,1.522683370491242,0.039299523008758275,0.614439231505945,0.12429886948783031,1.5394245776935036,0.053433787820385215,0.6756312035955827,0.08346348995771236,0.5423454080571116,-0.05778904578954491,0.20012405705541175,-0.010722586852112054,0.0509129485961509,0.22201528564745499,-0.08000033811109708
NGC 4908,139,225,4521.805099126582,18087.220396506324,4521.805099126582,17530.134008293928,1.0,0.9692,1.0,0.9692,1.0,0.9692,True,True,True,True,True,135,223,1.578231631,0.9798342219016216,0.9982648621018516,1.5963548520962962,0.9850709912240226,1.0038985341388886,135,223,True,0.4884743591874891,0.6364150558184446,1.578231631,1.404403835,1.5963548520962962,1.4346475860852017,0.2579446966570368,0.25,77.4783326454808,77.4783326454808,79.24999999999999,79.24999999999999,65.94403849031103,141.92055744751315,0.2858469310493614,0.2167672573821018,0.3362932650161003,0.28553472174717,True,True,10,0.4879249236043242,0.0236076671641971,0.216757107751018,0.2251090764792998,0.4879249236043242,0.0236076671641971,0.216757107751018,,,,,,,195.21476199117,28.04287393961,LIN,0.0291601732022224,13.58,14.9,1.3199997,14.4498,13.6108,13.173,12.884,0.83899975,1.2767992,57.34199905395508,0.666983,57.0,SIMBAD,B,2023ApJS..269....3M,,-21.42,True,7.167749881744385,Active (AGN/Seyfert/QSO),,34623.26656031884,False,1.2376673243347026e+18,6.996706,5.6766798692894485,14.39785,13.60594,13.14518,0.001954095,0.001809066,0.001801665,0.03499835,0.0242117,0.01799189,14.36285165,13.5817283,13.12718811,True,0.7811233499999997,1.2356635399999991,14.41202,13.59609,13.16484,0.001948188,0.001803014,0.001802313,14.37702165,13.5718783,13.14684811,13.8919888735,0.0013345866287514,"SDSS(cModelMag g,r)",13.8919888735,SDSS,Vmag_sdss,1.2356635399999991,0.7811233499999997,SDSS(cModel extcorr),-21.108011126500003,7.167749881744385,5.6766798692894485,SDSS,False,3.2,18.165375581726234,,,,1.2356635399999991,g-i,40.01898,0.6978999801235523,57.0,17.474909905471062,10.371261002423465,10.371261002423465,NGC 4889,13.90681024752937,1764223.2490023563,15.843472882463004,15.687381709728466,16.761282024874784,15.843472882463004,1.5405239166310638,0.03770771436893616,0.7322326540706245,0.24760156783099707,1.562197768508115,0.03415708358818126,0.8102148038283716,0.174856187395651,0.5299314677734436,-0.042006544169119364,0.23220550477095386,-0.015448397019935861,0.0476153254192334,0.25527634717641223,-0.03016727069711242
NGC 4906,108,60,5695.179993967298,22780.71997586919,5695.179993967298,17090.096125897064,1.0,0.7501999999999999,1.0,0.7502,1.0,0.7502,True,False,False,True,True,99,53,1.595960048,1.333271074907976,1.3988907803863635,1.6255953303939397,1.3507470718352792,1.4194041668232324,99,53,True,0.5082300461734902,0.559227777599548,1.595960048,1.472442075,1.6255953303939397,1.5405981278113208,0.3332444681418289,0.25,81.33804318848307,81.33804318848307,85.75,85.75,50.314774571175526,29.63907221277605,0.2692743619149523,0.2803056628189362,0.2975887695209745,0.3483999597468855,True,True,10,0.5092307282126397,0.026590461086339,0.4094624771443184,0.434384586261185,0.5092307282126397,0.026590461086339,0.4094624771443184,,,,,,,195.16566822405,27.923956527790004,G,0.02502,14.08,15.2,1.1199999,14.8718,14.015,13.613,13.304,0.8568001,1.2588005,40.18302154541016,0.581649,10.0,SIMBAD,B,2023ApJS..269....3M,,-20.92,True,5.0228776931762695,Regular galaxies,,20922.29806972467,False,1.2376674440487242e+18,6.121517,5.710892442779653,14.70623,14.02911,13.55231,0.00223731,0.001985066,0.002017172,0.03238968,0.02240703,0.01665082,14.67384032,14.00670297,13.53565918,True,0.6671373500000009,1.1381811400000004,14.76267,14.00413,13.58521,0.00222274,0.001970411,0.002009759,14.73028032,13.98172297,13.56855918,14.2702292835,0.0014876550348944,"SDSS(cModelMag g,r)",14.2702292835,SDSS,Vmag_sdss,1.1381811400000004,0.6671373500000009,SDSS(cModel extcorr),-20.7297707165,5.0228776931762695,5.710892442779653,SDSS,False,3.2,18.27485581689489,,,,1.1381811400000004,g-i,34.89894,0.8684996463135876,10.0,14.303675424398635,7.683317025303405,7.683317025303405,NGC 4889,10.896480183182728,4208647.047333927,12.950768903990348,11.59475844941888,12.248639443753294,12.950768903990348,1.5341229569104833,0.06183709108951674,0.6899698809875261,0.6433011939204498,1.5540270389816209,0.0715682914123188,0.7619279297949633,0.5888191420403159,0.5343854307354903,-0.02515470252285057,0.22069509174908292,0.18876738539523547,0.0036854151444139,0.24334270380910605,0.19104188245207893
IC 3968,31,113,737.8700913065138,2951.4803652260557,737.8700913065138,2951.4803652260557,1.0,1.0,1.0,1.0,1.0,1.0,True,True,True,True,True,30,112,1.6773184035,0.2425366382999998,0.2425366382999998,1.6830621542000002,0.252119902425,0.252119902425,30,112,True,0.4368866880522942,0.5666841725491457,1.6773184035,1.537266177,1.6830621542000002,1.5331524126160716,0.25,0.25,2.0,2.0,2.0,2.0,13.106600641568823,63.46862732550432,0.2906935530553596,0.2340365019333794,0.3212748477600299,0.252787755669147,True,True,10,0.4386465837937602,0.0519715490315003,-0.0902586439187757,-0.0902586439187757,0.4386465837937602,0.0519715490315003,-0.0902586439187757,,,,,,,194.85620569633,27.97320929685,EmG,0.02033,15.32,16.795,1.4750004,16.049,15.263,14.883,14.595,0.78600025,1.1659994,25.70639991760254,0.234956,46.0,SIMBAD,B,2023ApJS..269....3M,,-19.68,True,3.2132999897003174,Regular galaxies,Sa:,10937.764362427635,False,1.2376674440486584e+18,3.370826,2.58688286920158,16.11325,15.32203,14.93424,0.003265347,0.002761985,0.002858132,0.03228942,0.02233767,0.01659928,16.08096058,15.29969233,14.91764072,True,0.7812682500000001,1.163319859999998,16.08525,15.28769,14.91323,0.003244352,0.002744535,0.002842484,16.052960579999997,15.26535233,14.89663072,15.6100123125,0.0021089966512832,"SDSS(cModelMag g,r)",15.6100123125,SDSS,Vmag_sdss,1.163319859999998,0.7812682500000001,SDSS(cModel extcorr),-19.389987687500003,3.2132999897003174,2.58688286920158,SDSS,False,3.0,7.760648607604738,,,,1.163319859999998,g-i,14.09736,0.5483988440694407,46.0,2.4070929719197043,9.410032222679204,2.4070929719197043,NGC 4874,5.840027155534421,80578508.25872569,3.75999678076209,5.439773011723768,5.541774035298311,3.75999678076209,1.5114498184085812,0.16586858509141877,0.5402689377826153,-0.2977322994826155,1.5250851161602446,0.1579770380397556,0.590888737146507,-0.33876883472150704,0.5501620210483672,-0.111515437254607,0.17992351997682537,-0.27018216389560107,0.0406088325502135,0.20107198805545312,-0.2913306319742288
IC 3955,4,77,4881.61264482038,19526.450579281514,1258.479739834694,8525.248322914309,0.2578,0.4366,0.2578,0.4366,0.2578,0.4366,False,False,False,True,True,4,72,1.6930430325,-2.2330562297435885,-4.956045167250004,1.6267834465,,,4,72,True,0.4419833208480116,0.5316838452614503,1.6930430325,1.4775751555,1.6267834465,1.5168217985,0.1476179569399908,0.2500000000000001,-6.628492899679344,-6.628492899679344,-14.000000000000009,-14.000000000000009,1.7679332833920465,38.28123685882442,0.3100489648397038,0.2616306411160431,0.3834697330442743,0.3333334183284421,False,True,10,,,,,,,,,,,,,,194.77512315877,27.99670897925,GiC,0.02557,14.31,15.591,1.2809992,15.059,14.2273,13.806,13.5935,0.8317003,1.2530003,43.19741821289063,0.520313,37.0,SIMBAD,B,2023ApJS..269....3M,,-20.689999,True,5.399677276611328,Members of systems,SB0,22970.942107715884,False,1.237667444048593e+18,6.792245,5.796123975447121,14.9788,14.17417,13.7218,0.00237146,0.002062952,0.002107351,0.03477185,0.024055,0.01787545,14.94402815,14.150115,13.70392455,True,0.7939131499999998,1.2401035999999994,14.98426,14.16541,13.76454,0.002362423,0.002057863,0.002108699,14.94948815,14.141355,13.74666455,14.465619391499995,0.0015578184864595,"SDSS(cModelMag g,r)",14.465619391499995,SDSS,Vmag_sdss,1.2401035999999994,0.7939131499999998,SDSS(cModel extcorr),-20.5343806085,5.399677276611328,5.796123975447121,SDSS,False,3.0,17.388371926341364,,,,1.2401035999999994,g-i,31.21878,0.7227001355993988,37.0,6.927529747294869,13.753045835834664,6.927529747294869,NGC 4874,10.271723935975638,3961395.0487366505,8.20343859811122,9.927659769217453,9.86537209817872,8.20343859811122,1.530816371527108,0.16222666097289218,0.6681379254937019,-2.9011941552372904,1.549806232102154,0.076977214397846,,,,,,,0.0090856502356822,,
IC 3998,115,579,3084.466585706263,12337.86634282505,3084.466585706263,12337.86634282505,1.0,1.0,1.0,1.0,1.0,1.0,True,True,True,True,True,111,564,1.463663707,-0.4437225229324328,-0.4437225229324328,1.4947884100810815,-0.4514346223851353,-0.4514346223851353,111,564,True,0.597941868793599,0.5662421325508766,1.463663707,1.5015593725,1.4947884100810815,1.5321330255585106,0.25,0.25,-30.00000000000003,-30.00000000000003,-30.00000000000003,-30.00000000000003,66.37154743608949,319.3605627586944,0.2274294857003179,0.2394150195447748,0.2814697581114277,0.2821689121989726,True,True,10,0.5996369956954417,0.022857552404989,-0.1196435510583746,-0.1196435510583746,0.5996369956954417,0.022857552404989,-0.1196435510583746,,,,,,,194.94492123014,27.97385772552,G,0.03142,14.61,15.909,1.2990007,15.3933,14.5528,14.139,13.854,0.8404999,1.2543001,35.339820861816406,0.43574,7.0,SIMBAD,B,2023ApJS..269....3M,,-20.39,True,4.417477607727051,Regular galaxies,SB0,22929.32790588228,False,1.2376674440486584e+18,5.116478,4.553736992641008,15.48041,14.66306,14.27212,0.002716808,0.002324977,0.002409557,0.02731829,0.01889867,0.01404374,15.45309171,14.64416133,14.25807626,True,0.8089303799999996,1.1950154499999996,15.44581,14.62817,14.25422,0.002696275,0.002306417,0.002395132,15.41849171,14.60927133,14.24017626,14.9658227858,0.0017670355449308,"SDSS(cModelMag g,r)",14.9658227858,SDSS,Vmag_sdss,1.1950154499999996,0.8089303799999996,SDSS(cModel extcorr),-20.0341772142,4.417477607727051,4.553736992641008,SDSS,False,3.0,13.661210977923025,,,,1.1950154499999996,g-i,26.1444,0.7398000148961769,7.0,2.5970946098972965,4.710113721038631,2.5970946098972965,NGC 4874,1.1818856405573146,79138128.74996634,0.9643724024103008,2.5680610700511366,3.718832549865224,0.9643724024103008,1.5223514331060337,-0.05868772610603368,0.6122475922828845,-1.0559701152153174,1.5390008645766176,-0.04421245449553601,0.673127169918414,-1.1245617923035494,0.5425763791745649,0.057060616520876795,0.1995271565017553,-0.3191707075601299,0.0749524625293783,0.22139643745151716,-0.34103998850989176
