name,N_inner,N_annulus,A_ap_geom,A_ann_geom,A_ap_eff,A_ann_eff,A_ap_eff_over_geom,A_ann_eff_over_geom,f_cov_ap_geom,f_cov_ann_geom,cov_ap_depthw,cov_ann_depthw,coverage_ok_ap,coverage_ok_ann,coverage_ok_both,good_ap_area,good_ann_area,N_inner_color,N_annulus_color,median_color,N_inner_Pblue,N_annulus_Pblue,matched_color_Pblue_samples,Pblue_mean_inner,Pblue_mean_annulus,median_color_inner,median_color_annulus,mean_color_inner,mean_color_annulus,Pblue_mean_IE_contrast,mean_color_IE_contrast,median_color_IE_contrast,alpha_eff,alpha_geom,sum_Pblue_inner,sum_Pblue_annulus,Pblue_std_inner,Pblue_std_annulus,color_std_inner,color_std_annulus,Pblue_inner_meets_min,Pblue_annulus_nonzero,min_gc_for_Pblue,Pblue_mean,Pblue_mean_err,fb,fb_err,mu_blue,mu_blue_err,mu_red,mu_red_err,ra,dec,otype,z,Vmag_simbad_raw,Bmag_simbad_raw,BV_simbad_raw,gmag_simbad_raw,rmag_simbad_raw,imag_simbad_raw,zmag_simbad_raw,gr_simbad_raw,gi_simbad_raw,major_axis_arcsec,galdim_minaxis,galdim_angle,dim_source,galdim_qual,galdim_bibcode,dim_ref,MV_simbad_raw,show_label,Re_arcsec,otype_family,morph_type,major_kpc,is_large_E,sdss_objid,Re_r_arcsec,Re_r_arcsec_circ,g_cmodel_sdss,r_cmodel_sdss,i_cmodel_sdss,gerr_cmodel_sdss,rerr_cmodel_sdss,ierr_cmodel_sdss,Ag_sdss,Ar_sdss,Ai_sdss,g0_cmodel_sdss,r0_cmodel_sdss,i0_cmodel_sdss,sdss_phot_ok,gr0_sdss,gi0_sdss,g_model_sdss,r_model_sdss,i_model_sdss,gerr_model_sdss,rerr_model_sdss,ierr_model_sdss,g0_model_sdss,r0_model_sdss,i0_model_sdss,Vmag_sdss,Vmag_sdss_err,V_source,mV_app,mV_src,mV_app_col,gi_primary,gr_primary,color_src,MV_abs,Re_simbad_proxy_arcsec,Re_best_arcsec,Re_best_src,Re_best_is_proxy,Re_GCS_scale,Re_GCS_arcsec,n_gcs_prior,n_gcs_red_prior,n_gcs_blue_prior,gal_color,gal_color_src,minor_axis_arcsec,q_axis,pa_deg,R_NGC 4874_arcmin,R_NGC 4889_arcmin,R_nearBCG_arcmin,nearer_BCG,R_bcg_mid_arcmin,tidal_proxy,R_xray_peak_arcmin,R_sz_peak_arcmin,R_geom_arcmin,R_cluster_arcmin,median_color_inner_exp,Delta_median_color_inner,median_color_annulus_exp,Delta_median_color_annulus,median_color_IE_contrast_exp,Delta_median_color_IE_contrast,mean_color_inner_exp,Delta_mean_color_inner,mean_color_annulus_exp,Delta_mean_color_annulus,mean_color_IE_contrast_exp,Delta_mean_color_IE_contrast,Pblue_mean_inner_exp,Delta_Pblue_mean_inner,Pblue_mean_annulus_exp,Delta_Pblue_mean_annulus,Pblue_mean_IE_contrast_exp,Delta_Pblue_mean_IE_contrast,gc_voronoi_density_arcsec2_inv,R_NGC 4874_kpc,R_NGC 4889_kpc,R_nearBCG_kpc,R_bcg_mid_kpc,R_xray_peak_kpc,R_sz_peak_kpc,R_geom_kpc,R_cluster_kpc,log_gc_voronoi_density,log_tidal_proxy,Delta_Pblue_mean_inner_err_lo,Delta_Pblue_mean_inner_err_hi,Delta_Pblue_mean_annulus_err_lo,Delta_Pblue_mean_annulus_err_hi,Delta_Pblue_mean_IE_contrast_err_lo,Delta_Pblue_mean_IE_contrast_err_hi,Delta_Pblue_mean_inner_q16,Delta_Pblue_mean_inner_q50,Delta_Pblue_mean_inner_q84
IC 4011,52,58,178.65830649883225,714.633225995329,322.0479675506748,1126.1369909352345,1.802591627906088,1.5758251225539788,1.0,0.9794,1.802591627906088,1.5758251225539788,True,True,True,True,True,33,58,1.857849376,33,58,True,0.3034015424146095,0.5065681265003597,1.857849376,1.4766263795,1.809048930909091,1.5127850225517243,-0.2031665840857501,0.2962639083573666,0.3812229965000002,0.2859758361042916,0.25,10.012250899682114,29.38095133702086,0.2713080723152839,0.295488406530529,0.3019360674311204,0.3623735594049969,True,True,10,0.3056083012936427,0.0456977468030918,0.3056083012936427,0.0456977468030918,,,,,195.02664187002,28.004124776700003,G,0.02425,15.05,16.207,1.1570005,15.678,14.916,14.517,14.233,0.7620001,1.1610003,17.219999313354492,0.258,15.0,SIMBAD,C,2006AJ....131.1163S,,-19.95,True,2.1524999141693115,Regular galaxies,E1,8698.200669748132,False,1.237667324334637e+18,1.014002,0.9942091823348834,16.62321,15.84426,15.45266,0.00354938,0.003090188,0.003090666,0.03155479,0.02182946,0.01622163,16.59165521,15.82243054,15.43643837,True,0.7692246699999981,1.1552168399999996,16.62722,15.84291,15.44673,0.003547512,0.003078342,0.003082022,16.59566521,15.82108054,15.43050837,16.127812654699998,0.0023327748278016,"SDSS(cModelMag g,r)",16.127812654699998,SDSS,Vmag_sdss,1.1552168399999996,0.7692246699999981,SDSS(cModel extcorr),-18.8721873453,2.1524999141693115,0.9942091823348834,SDSS,False,3.2,3.181469383471627,,,,1.1552168399999996,g-i,15.48,0.8989547396784688,15.0,7.289882437924954,1.6688801879551816,1.6688801879551816,NGC 4889,3.859615205478872,377011525.4284291,5.6445996976052095,6.079873254215437,7.335571695374009,5.6445996976052095,1.5026870869655686,0.3551622890344315,1.463801767960263,0.012824611539737,0.0422699770944439,0.3389530194055562,1.513899620287812,0.295149310621279,1.481973272057317,0.0308117504944069,0.0316924941406057,0.2645714142167608,0.5545007699795552,-0.25109922756494574,0.5824243644351508,-0.07585623793479113,-0.023372779958063084,-0.17979380412768703,0.1089654377472485,212.05408437516928,48.54575683519955,48.54575683519955,112.27165532607299,164.1947494671453,176.85634398333596,213.38313100063155,164.1947494671453,-0.9627112321135819,8.576354627005417,0.04353441591687174,0.04846102910285985,0.039373449283760104,0.03853036315391985,0.05493759485262148,0.06626668714774765,-0.2946336434818175,-0.2503792525200278,-0.2026381984620859
IC 4021,25,34,1382.2037624070351,5528.8150496281405,1382.2037624070351,5528.8150496281405,1.0,1.0,1.0,1.0,1.0,1.0,True,True,True,True,True,18,34,1.5082951135,18,34,True,0.6254985893253743,0.655175021451365,1.5082951135,1.4218041025,1.4943994495555557,1.4526065402941175,-0.0296764321259906,0.0417929092614377,0.0864910110000001,0.25,0.25,11.258974607856738,22.27595072934641,0.1807587415958073,0.2108623048841415,0.2110262773126584,0.2265058170572267,True,True,10,0.6250869918844384,0.0442205993342088,0.6250869918844384,0.0442205993342088,,,,,195.06145537668,28.04129991474,LIN,0.01912,14.75,15.974,1.224,15.4985,14.6876,14.269,13.968,0.81089973,1.2294998,25.3218002319336,0.362693,49.0,SIMBAD,B,2023ApJS..269....3M,,-20.25,True,3.165225028991699,Active (AGN/Seyfert/QSO),E3,10147.779409867928,False,1.237667324334637e+18,3.041007,2.828285123050337,15.40342,14.66715,14.24484,0.002457547,0.002221335,0.002240282,0.03434348,0.02375866,0.01765523,15.36907652,14.64339134,14.22718477,True,0.725685180000001,1.141891750000001,15.42407,14.66149,14.24243,0.002453489,0.002217651,0.002239004,15.38972652,14.63773134,14.22477477,14.930922263799998,0.0016531443376999,"SDSS(cModelMag g,r)",14.930922263799998,SDSS,Vmag_sdss,1.141891750000001,0.725685180000001,SDSS(cModel extcorr),-20.0690777362,3.165225028991699,2.828285123050337,SDSS,False,3.2,9.05051239376108,,,,1.141891750000001,g-i,21.76158,0.859400982579281,49.0,9.924647517951785,4.126548397941443,4.126548397941443,NGC 4889,6.68578316531927,25871383.722603098,8.285585263395243,8.96824937381079,10.228415969778473,8.285585263395243,1.5229420543872163,-0.0146469408872162,1.4655237503283882,-0.0437196478283881,0.0570218348682464,0.0294691761317536,1.5397547838249483,-0.0453553342693926,1.486455927711305,-0.0338493874171874,0.0503360947302239,-0.0085431854687862,0.540942090262263,0.08455649906311125,0.5807578921385629,0.07441712931280209,-0.03559860748407695,0.0059221753580863505,0.0060848480402835,288.6962938135694,120.03642714495895,120.03642714495895,194.48154884871602,241.01790550161428,260.87579952153,297.53255989367193,241.01790550161428,-2.2157502631348867,7.412819657437846,0.042752539238114555,0.04029383607706451,0.03586658179624997,0.03491627737813528,0.0524419422147111,0.055395678348996696,0.04180395982499669,0.08482910048326647,0.12485033514017575
IC 4030,11,8,1020.7239285461352,4082.895714184543,1020.7239285461352,4082.895714184543,1.0,1.0,1.0,1.0,1.0,1.0,True,True,True,True,True,10,7,1.631204342,10,7,True,0.4495705135335629,0.7351270373544769,1.631204342,1.380944588,1.6721790586,1.4090051562857144,-0.285556523820914,0.2631739023142856,0.250259754,0.2499999999999999,0.2499999999999999,4.495705135335629,5.145889261481338,0.3105590803724402,0.0647523786488477,0.3002172887056989,0.1150209597325991,True,True,10,0.4498849584702785,0.0912872067453806,0.4498849584702785,0.0912872067453806,,,,,195.1165418506,27.95599470558,G,0.02336,15.27,16.5,1.2299995,15.909,15.116,14.736,14.44,0.7930002,1.1730003,26.8411808013916,0.290645,12.0,SIMBAD,B,2023ApJS..269....3M,,-19.73,True,3.35514760017395,Regular galaxies,SB0,13074.57116618589,False,1.2376674440487242e+18,3.214207,2.7953293218139783,15.75536,15.07075,14.72363,0.00295596,0.002528128,0.00266926,0.03450034,0.02386717,0.01773587,15.72085966,15.04688283,14.70589413,True,0.6739768300000009,1.0149655299999996,15.83601,15.07099,14.70557,0.002963471,0.002528128,0.002669879,15.80150966,15.04712283,14.68783413,15.3132133303,0.0019218908618506,"SDSS(cModelMag g,r)",15.3132133303,SDSS,Vmag_sdss,1.0149655299999996,0.6739768300000009,SDSS(cModel extcorr),-19.6867866697,3.35514760017395,2.7953293218139783,SDSS,False,3.0,8.385987965441934,,,,1.0149655299999996,g-i,17.4387,0.6496994349479542,12.0,11.542040785274944,4.565895315467575,4.565895315467575,NGC 4889,7.99733748320981,18983923.76721572,10.077621936173257,9.104555489358455,9.970949398224786,10.077621936173257,1.5164725454360064,0.1147317965639935,1.4649737430085783,-0.0840291550085785,0.052310038797294,0.1979497152027059,1.5314965522288944,0.1406825063711057,1.4850241514820492,-0.0760189951963348,0.0443812621014434,0.2187926402128421,0.545272780999581,-0.09570226746601807,0.5812901693432251,0.15383686801125185,-0.03169363449799553,-0.25386288932291845,0.0045953489277287,335.7443568375327,132.81651092715725,132.81651092715725,232.63311745861316,293.14613926238195,264.84078369971434,290.04316091461624,293.14613926238195,-2.337681506773224,7.278385981238358,0.08868183064999183,0.09256070413832491,0.02203536387473165,0.022629916185476495,0.08901946462048915,0.09798828123342432,-0.1843840981160099,-0.09598530665583929,-0.003141563327693145
IC 4040,21,104,2465.3466584469743,9861.386633787895,2465.3466584469743,9861.386633787895,1.0,1.0,1.0,1.0,1.0,1.0,True,True,True,True,True,21,101,1.389583181,21,101,True,0.6231851170761293,0.5976156755390641,1.389583181,1.393398049,1.3677356080476193,1.4348231965148517,0.0255694415370651,-0.0670875884672324,-0.003814868,0.25,0.25,13.086887458598715,60.35918322944548,0.2307171122098391,0.2590788103271486,0.3247877926113705,0.3372263152371759,True,True,10,0.6195838715713882,0.0490363096280337,0.6195838715713882,0.0490363096280337,,,,,195.15820968252208,28.05746747143528,EmG,0.02553,15.04,15.1,0.06000042,15.2684,14.7118,14.641,14.302,0.5566006,0.6274004,44.41517639160156,0.294473,152.0,SIMBAD,B,2023ApJS..269....3M,,-19.96,True,5.551897048950195,Regular galaxies,Scd,23582.69984675301,False,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,15.039999961853027,SIMBAD,,,,,-19.960000038146973,5.551897048950195,5.551897048950195,SIMBAD_proxy(maj/8),True,3.0,16.655691146850586,,,,0.0600004196166992,B-V,17.66838,0.3978005140454851,152.0,14.952516011317968,8.170947078353194,8.170947078353194,NGC 4889,11.49374385752144,3515663.4381460515,13.30521384728729,13.512247316411145,14.680742678674878,13.30521384728729,1.5210961332926112,-0.1315129522926112,1.4653668187712203,-0.0719687697712205,0.0556774354978395,-0.0594923034978395,1.5373984931045468,-0.1696628850569275,1.4860474042879248,-0.0512242077730731,0.0486370243297953,-0.1157246127970277,0.542177750255396,0.08100736682073328,0.5809097648274598,0.01670591071160432,-0.03448441596456098,0.060053857501626076,0.0080766771104081,434.9510597577804,237.6832158724572,237.6832158724572,334.33945615770523,387.0329821951753,393.0553416919041,427.0454939682142,387.0329821951753,-2.0927672790068765,6.546007292467661,0.05224177332871563,0.044310351378585244,0.02431768176616577,0.02351906868562499,0.056223788463598746,0.05521124311527616,0.028765593492017655,0.07917818276042626,0.12531771819931853
2MASX J12592529+2758048,61,153,1096.7342654406837,4386.937061762734,1096.7342654406837,4386.937061762734,1.0,1.0,1.0,1.0,1.0,1.0,True,True,True,True,True,60,148,1.6052247605,60,148,True,0.4926852173728633,0.5718190158993199,1.6052247605,1.5177810955000002,1.6272179434166667,1.5138393646554054,-0.0791337985264566,0.1133785787612613,0.0874436649999998,0.25,0.25,29.5611130423718,84.62921435309934,0.2634754761471018,0.2341702179643719,0.2554107243365378,0.2867111906706551,True,True,10,0.4927904176687369,0.0333714893418756,0.4927904176687369,0.0333714893418756,,,,,194.85554288412,27.96793530272,GiC,0.02571,15.59,17.055,1.4650002,16.205,15.399,15.024,14.746,0.80599976,1.1809998,27.22559928894043,0.252018,69.0,SIMBAD,B,2023ApJS..269....3M,,-19.41,False,3.4031999111175537,Members of systems,S...,14554.46396629703,False,1.2376674440486584e+18,3.895401,3.1338853299605423,16.22602,15.44426,15.08308,0.003544416,0.002906817,0.003070116,0.03289751,0.02275835,0.01691189,16.193122489999997,15.42150165,15.06616811,True,0.7716208399999971,1.1269543799999957,16.25363,15.44428,15.07672,0.003545425,0.002906817,0.003070455,16.22073249,15.42152165,15.05980811,15.727866194399995,0.0022479149216731,"SDSS(cModelMag g,r)",15.727866194399995,SDSS,Vmag_sdss,1.1269543799999957,0.7716208399999971,SDSS(cModel extcorr),-19.272133805600003,3.4031999111175537,3.1338853299605423,SDSS,False,3.0,9.401655989881627,,,,1.1269543799999957,g-i,15.12108,0.5553993445478528,69.0,2.350342798744093,9.458336239252912,2.350342798744093,NGC 4874,5.867369879702429,86370699.46573423,3.795320634065584,5.332270504159892,5.366717249647854,3.795320634065584,1.5094553780182594,0.0957693824817407,1.46437717633355,0.0534039191664501,0.0471993786038377,0.040244286396162,1.5225392427760331,0.1046787006406335,1.4834711721784872,0.0303681924769181,0.0379223395130445,0.0754562392482167,0.5499700744367538,-0.057284857063890526,0.5818675050090281,-0.010048489109708125,-0.027458096776080798,-0.05167570175037581,0.0458069491250671,68.36870064770477,275.1318485594357,68.36870064770477,170.674871388585,110.40140205553882,155.1094615076135,156.11147671654922,110.40140205553882,-1.3390686325258383,7.936366436708762,0.030139970568703586,0.03339587268258363,0.018279621638786075,0.019130419290852435,0.03467040832178475,0.039755543530606396,-0.08742482763259411,-0.0557878810265281,-0.023888984381306898
LEDA 44602,17,43,1061.3312672933298,4245.325069173319,1061.3312672933298,4245.325069173319,1.0,1.0,1.0,1.0,1.0,1.0,True,True,True,True,True,14,43,1.4189087135,14,43,True,0.5916782010018343,0.5276845200836382,1.4189087135,1.507374402,1.5040673972142855,1.512850308767442,0.0639936809181961,-0.0087829115531561,-0.0884656884999999,0.25,0.25,8.28349481402568,22.69043436359644,0.2576768832650739,0.3017196264939887,0.3369203302252661,0.415336524983816,True,True,10,0.5948470766149001,0.064645319491676,0.5948470766149001,0.064645319491676,,,,,194.86970481719,28.04052671511,AG?,0.01876,16.033,16.995,0.9619999,16.142,15.367,14.989,14.695,0.7750006,1.1529999,16.979999542236328,0.159,10.0,SIMBAD,C,2006AJ....131.1163S,,-18.967,False,2.122499942779541,Other,,6679.580151249703,False,1.2376673243345715e+18,4.108369,3.0651745140028503,16.32349,15.46277,15.20181,0.003432369,0.002888707,0.002987799,0.0276596,0.01913479,0.0142192,16.2958304,15.44363521,15.1875908,True,0.8521951899999998,1.1082395999999992,16.24869,15.42865,15.09022,0.003410304,0.002870681,0.002968471,16.2210304,15.40951521,15.0760008,15.7830352379,0.0022102437730609,"SDSS(cModelMag g,r)",15.7830352379,SDSS,Vmag_sdss,1.1082395999999992,0.8521951899999998,SDSS(cModel extcorr),-19.2169647621,2.122499942779541,3.0651745140028503,SDSS,False,3.2,9.808558444809124,,,,1.1082395999999992,g-i,9.54,0.5618374709769602,10.0,5.114322390000249,9.48786280045,5.114322390000249,NGC 4874,6.710439138827572,10219808.521643868,5.181454843642449,7.740982843002722,8.424834279947602,5.181454843642449,1.5085217526944434,-0.0896130391944434,1.464297803885667,0.0430765981143328,0.0465194116750225,-0.1349851001750224,1.5213474839878225,-0.0172800867735369,1.4832645502299358,0.0295857585375063,0.0370629879636083,-0.0458458995167644,0.550595043437101,0.04108315756473335,0.5819443187952537,-0.05425979871161546,-0.026894563794502613,0.09088824471269871,0.0123017359476514,148.7696078566164,275.99074140890366,148.7696078566164,195.19876204538997,150.72241177494783,225.17606325131462,245.0684951999522,150.72241177494783,-1.9100335991874675,7.009442758932501,0.0659587225425623,0.06718684059071753,0.04211606158795081,0.04452956132755729,0.08272799956520988,0.08348245760854983,-0.02487556497782895,0.043867462664377244,0.10826999815545088
LEDA 44644,119,440,766.5836020182493,3066.334408072998,766.5836020182493,3066.334408072998,1.0,1.0,1.0,1.0,1.0,1.0,True,True,True,True,True,112,433,1.6302446695,112,433,True,0.4702541916215441,0.5473732792462789,1.6302446695,1.50814644,1.6284049971517855,1.5296949136836029,-0.0771190876247347,0.0987100834681826,0.1220982295000001,0.2499999999999999,0.2499999999999999,52.66846946161294,237.0126299136388,0.2627194390585737,0.2616120844343313,0.2928750340874579,0.3241454312288129,True,True,10,0.4694979810796954,0.0261771597787692,0.4694979810796954,0.0261771597787692,,,,,194.91524614901,27.95392092257,G,0.02679,15.59,16.99,1.3999996,16.304,15.505,15.137,14.871,0.79900074,1.1670008,17.399999618530273,0.18,,SIMBAD,E,2003A&A...412...45P,,-19.41,False,2.174999952316284,Regular galaxies,,9679.905540903545,False,1.2376674440486584e+18,3.810511,2.4784352700918784,16.24508,15.46987,15.10929,0.003544283,0.002971435,0.003119395,0.0298651,0.02066054,0.01535299,16.215214900000003,15.44920946,15.09393701,True,0.7660054400000025,1.1212778900000036,16.24361,15.46985,15.10885,0.003544733,0.002971435,0.00311957,16.213744900000002,15.44918946,15.09349701,15.753271690400002,0.002277100266552,"SDSS(cModelMag g,r)",15.753271690400002,SDSS,Vmag_sdss,1.1212778900000036,0.7660054400000025,SDSS(cModel extcorr),-19.2467283096,2.174999952316284,2.4784352700918784,SDSS,False,3.2,7.930992864294011,,,,1.1212778900000036,g-i,10.8,0.6206896687801332,0.0,0.9289221466799672,6.430505146456908,0.9289221466799672,NGC 4874,2.835053695788021,1372257580.6332672,1.1815771307024896,2.1738467741859644,2.696851197784204,1.1815771307024896,1.509025440993346,0.121219228506654,1.4643406251033806,0.0438058148966193,0.0468862519662489,0.0752119775337511,1.5219904345820527,0.1064145625697328,1.4833760222038923,0.0463188914797103,0.0375266057651539,0.0611834777030286,0.5502578743772847,-0.0800036827557406,0.5819028779684795,-0.03452959872220063,-0.027198588290867493,-0.049920499333867205,0.1608441983435519,27.021249923765232,187.05581228685534,27.021249923765232,82.46836910389109,34.370685495043034,63.23463940567125,78.44822139614526,34.370685495043034,-0.7935945994982395,9.137435638592368,0.024367567724348574,0.02503466973142973,0.011356602799654218,0.01349141197793894,0.02627651337454598,0.028093372151971708,-0.10437125048008918,-0.07976010023357388,-0.05496901302431087
IC 3973,43,27,1406.5553714063512,5626.221485625405,1406.5553714063512,5626.221485625405,1.0,1.0,1.0,1.0,1.0,1.0,True,True,True,True,True,40,27,1.604724498,40,27,True,0.4880246533416721,0.6550952679937782,1.604724498,1.414779798,1.6249866561250002,1.433900819814815,-0.167070614652106,0.191085836310185,0.1899446999999998,0.25,0.25,19.520986133666884,17.68757223583201,0.2641621980306985,0.1880258341113611,0.3009825976712622,0.2469069960568708,True,True,10,0.489571578739823,0.0411555703807307,0.489571578739823,0.0411555703807307,,,,,194.87842956411,27.88420618177,AG?,0.01571,14.03,15.2,1.1700001,14.891,14.089,13.698,13.384,0.80200005,1.1929998,49.60697937011719,0.516492,137.0,SIMBAD,B,2023ApJS..269....3M,,-20.970001,True,6.200872421264648,Other,SBa,16402.50192279089,False,1.2376674440486587e+18,3.882846,3.346396984902192,14.89322,14.08936,13.69941,0.002220474,0.002004732,0.002069547,0.03677772,0.02544266,0.01890662,14.85644228,14.06391734,13.68050338,True,0.7925249399999998,1.1759388999999985,14.89146,14.08934,13.69809,0.002220656,0.002004732,0.002069685,14.85468228,14.06389734,13.67918338,14.3788525654,0.0014925865086144,"SDSS(cModelMag g,r)",14.3788525654,SDSS,Vmag_sdss,1.1759388999999985,0.7925249399999998,SDSS(cModel extcorr),-20.6211474346,6.200872421264648,3.346396984902192,SDSS,False,3.0,10.039190954706571,,,,1.1759388999999985,g-i,30.98952,0.6247008060859238,137.0,4.630095084965553,9.939705478723017,4.630095084965553,NGC 4874,6.858647504069512,12799943.130756486,5.790262446436393,4.601499854529899,3.44679858835706,5.790262446436393,1.5322847258971466,0.0724397721028533,1.4663180204585928,-0.0515382224585927,0.0638261786360153,0.1261185213639844,1.551680564535157,0.0733060915898431,1.4885235676336768,-0.0546227478188616,0.0589355178961674,0.1321503184140176,0.534688103866233,-0.04666345052456089,0.5799892262146285,0.0751060417791497,-0.0412378113462632,-0.1258328033058428,0.004553551532926,134.68400652175916,289.1343121370597,134.68400652175916,199.50996863284024,168.4319070748281,133.85220498597806,100.2633066998723,168.4319070748281,-2.341649744113117,7.107208040112438,0.042087057017811264,0.039593653159250924,0.03520711788421297,0.03696846009795719,0.05279273854440161,0.05676018477594823,-0.08875050754237215,-0.04572825641852751,-0.007069797365309965
LEDA 126758,27,53,3019.629565623688,12078.51826249475,2851.1342358618863,7631.207838244183,0.9442,0.6318,0.9442,0.6318,0.9442,0.6318,True,False,False,True,True,26,50,1.3768756505,26,50,True,0.5693245753365482,0.6233902609234064,1.3768756505,1.3785609975,1.4772291927307692,1.33758763856,-0.0540656855868582,0.1396415541707691,-0.001685347,0.3736150680595125,0.25,14.802438958750251,31.16951304617032,0.2604562579626978,0.1900823377683811,0.3979313258568818,0.3113329673335152,True,True,10,0.5705603699937819,0.0523795714120536,0.5705603699937819,0.0523795714120536,,,,,195.09029099217,27.89855164897,EmG,0.01626,16.81,18.205,1.3950005,17.331,16.638,16.31,16.046,0.6929989,1.0209999,8.819999694824219,0.147,90.0,SIMBAD,C,2006AJ....131.1163S,,-18.19,False,1.1024999618530271,Regular galaxies,,3016.4020063244934,False,1.2376674440487242e+18,4.537534,3.875358740150076,17.49151,16.7759,16.45208,0.00679767,0.005393971,0.006219325,0.03168688,0.02192084,0.01628953,17.459823120000003,16.75397916,16.435790469999997,True,0.7058439600000028,1.024032650000006,17.33054,16.6378,16.30969,0.006680677,0.005299928,0.006107788,17.29885312,16.61587916,16.293400469999998,17.0333751836,0.0042303145164289,"SDSS(cModelMag g,r)",17.0333751836,SDSS,Vmag_sdss,1.024032650000006,0.7058439600000028,SDSS(cModel extcorr),-17.9666248164,1.1024999618530271,3.875358740150076,SDSS,False,3.2,12.401147968480243,,,,1.024032650000006,g-i,8.82,1.0,90.0,10.785306699293509,5.581717257033833,5.581717257033833,NGC 4889,7.78829727836003,10873950.45529427,9.67058081100148,7.838952834924759,8.276451122264664,9.67058081100148,1.4873622588438038,-0.1104866083438038,1.4624989229212717,-0.0839379254212715,0.0311087799345497,-0.0327941269345497,1.4943377059673149,-0.0171085132365456,1.4785817125452048,-0.1409940739852047,0.017586819781368,0.122054734389401,0.5647592133480441,0.004565361988504102,0.5836852107738913,0.039705050149515086,-0.014122767278098858,-0.039942918308759345,0.0079015400789044,313.7318545667895,162.36557341771166,162.36557341771166,226.55238438582637,281.3057928869321,228.02589479663428,240.7522041064969,281.3057928869321,-2.1022882526863285,7.036387349905224,0.045445820830093915,0.05310318501183347,0.024703165617444685,0.029268722382217616,0.05470038456321884,0.05749932012239465,-0.04088045884158981,0.008472498206570034,0.05766854700033757
IC 4051,1637,557,27799.4539116198,111197.81564647915,27799.4539116198,78261.02265199204,1.0,0.7038,1.0,0.7038,1.0,0.7038,True,False,False,True,True,1543,538,1.511402755,1543,538,True,0.566137157270622,0.6195862764435549,1.511402755,1.4314196585,1.528901039213869,1.452543530717472,-0.0534491191729329,0.0763575084963972,0.0799830964999999,0.3552145495879512,0.25,873.5496336685698,333.3374167266325,0.2445639499487323,0.2271990110849851,0.2820846573382687,0.2822751633285517,True,True,10,0.5668238840770924,0.0058723496128409,0.5668238840770924,0.0058723496128409,,,,,195.22692933466,28.007639484250003,EmG,0.01662,13.5,14.8,1.3000002,13.83,13.045,12.617,12.289,0.78499985,1.2130003,79.12799835205078,0.915775,103.0,SIMBAD,B,2023ApJS..269....3M,,-21.5,True,9.890999794006348,Regular galaxies,E3,27648.45590073015,True,1.2376673243347028e+18,16.32261,14.110691012813476,13.7839,13.09279,12.65764,0.001822794,0.001708321,0.001716669,0.03332343,0.02305299,0.01713084,13.75057657,13.06973701,12.64050916,True,0.680839559999999,1.1100674099999992,13.83039,13.04475,12.61681,0.001806036,0.001684989,0.00169446,13.79706657,13.02169701,12.59967916,13.3388812296,0.0012547536390096,"SDSS(cModelMag g,r)",13.3388812296,SDSS,Vmag_sdss,1.1100674099999992,0.680839559999999,SDSS(cModel extcorr),-21.6611187704,9.890999794006348,14.110691012813476,SDSS,False,4.8,67.73131686150468,,,,1.1100674099999992,g-i,54.9465,0.694400226776063,103.0,17.627269946582405,10.398940718506523,10.398940718506523,NGC 4889,14.012721219897164,1746533.0058117365,16.040313843896875,15.523522290152426,16.490726894251296,16.040313843896875,1.5498841532851777,-0.0384813982851774,1.46781424126312,-0.0363945827631198,0.0766439849708268,0.003339111529173,1.5741459708626524,-0.0452449316487832,1.4924185219451602,-0.0398749912276881,0.0751348376974797,0.0012226707989174,0.5229070432407283,0.04323011402989363,0.5785412377993709,0.04104503864418396,-0.051860764191534486,-0.001588354981398414,0.0097939400397661,512.7564978428466,302.4929237627394,302.4929237627394,407.6135374188031,466.5938160487137,451.5609591164839,479.69580058643976,466.5938160487137,-2.0090425591373258,6.24217679730631,0.009047012046779282,0.008528883231643372,0.011622743612921583,0.009316082249623638,0.007389846590506724,0.01908633623675357,0.03418310198311435,0.04303842642796679,0.051758997261537
