galaxy,used_radius_arcsec,n_css,rayleigh_p,mean_PA_deg,Rbar,hemi_axis_deg,hemi_NA,hemi_NB,hemi_binom_p,hemi_dr_median_arcsec,hemi_ks_stat,hemi_ks_p,quad_chi2,quad_dof,quad_p,blue_axis_deg,blue_Rbar,blue_hemi_sumA,blue_hemi_sumB,blue_hemi_asym,blue_hemi_p_perm,blue_quad_p_perm,red_axis_deg,red_Rbar,n_boot_ok,ci_band,n_css_lo,n_css_med,n_css_hi,rayleigh_p_lo,rayleigh_p_med,rayleigh_p_hi,mean_PA_deg_lo,mean_PA_deg_med,mean_PA_deg_hi,Rbar_lo,Rbar_med,Rbar_hi,hemi_axis_deg_lo,hemi_axis_deg_med,hemi_axis_deg_hi,hemi_NA_lo,hemi_NA_med,hemi_NA_hi,hemi_NB_lo,hemi_NB_med,hemi_NB_hi,hemi_binom_p_lo,hemi_binom_p_med,hemi_binom_p_hi,hemi_dr_median_arcsec_lo,hemi_dr_median_arcsec_med,hemi_dr_median_arcsec_hi,hemi_ks_stat_lo,hemi_ks_stat_med,hemi_ks_stat_hi,hemi_ks_p_lo,hemi_ks_p_med,hemi_ks_p_hi,quad_chi2_lo,quad_chi2_med,quad_chi2_hi,quad_dof_lo,quad_dof_med,quad_dof_hi,quad_p_lo,quad_p_med,quad_p_hi,blue_axis_deg_lo,blue_axis_deg_med,blue_axis_deg_hi,blue_Rbar_lo,blue_Rbar_med,blue_Rbar_hi,blue_hemi_sumA_lo,blue_hemi_sumA_med,blue_hemi_sumA_hi,blue_hemi_sumB_lo,blue_hemi_sumB_med,blue_hemi_sumB_hi,blue_hemi_asym_lo,blue_hemi_asym_med,blue_hemi_asym_hi,blue_hemi_p_perm_lo,blue_hemi_p_perm_med,blue_hemi_p_perm_hi,blue_quad_p_perm_lo,blue_quad_p_perm_med,blue_quad_p_perm_hi,red_axis_deg_lo,red_axis_deg_med,red_axis_deg_hi,red_Rbar_lo,red_Rbar_med,red_Rbar_hi
2MASS J12594779+2805520,60.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEDA 126799,60.0,57,4.552492536604494e-12,11.915175342330713,0.6768781048457562,11.915175342330713,57.0,0.0,1.3877787807814457e-17,,,,48.192982456140356,3.0,1.937336957524849e-10,8.486684613961359,0.6751612744199074,34.60410730848224,0.7775324976633059,0.9560488150394738,0.9175412293853074,0.7636181909045477,18.324344246277406,0.6707411875832986,1000.0,16-84%,57.0,57.0,57.0,9.946207993672541e-14,2.51100490047938e-12,5.533504450836567e-11,4.382279297243542,11.819940788840029,19.103187055603314,0.6436956772138397,0.6845454352130471,0.7247388801192041,4.382279297243542,11.819940788840029,19.103187055603314,54.0,56.0,57.0,0.0,1.0,3.0,1.3877787807814457e-17,8.049116928532385e-16,4.2901793229077607e-13,-8.05700065510805,1.7756867549660313,10.924067904807885,0.43636363636363634,0.688047138047138,0.8,0.033653681637792844,0.150225588160047,0.4957289712384052,43.14035087719298,49.73684210526316,57.31578947368421,3.0,3.0,3.0,2.2003510125045977e-12,9.089573538290097e-11,2.297798729067324e-09,0.9228936854262315,8.494046861111656,16.409340174184877,0.6363204962495413,0.6836956612356617,0.7263626664452609,32.44894391456306,34.56459787045377,36.608566717065194,0.0,0.7493011914064933,1.7174061670177403,0.9025106263057047,0.9598856466963999,1.0,0.24,0.82,0.98,0.44,0.84,0.98,8.76529230688135,18.29876752111238,26.709401536048688,0.6318911873254934,0.6788976320387006,0.7264363570793899
IC 3960,60.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEDA 44815,60.0,80,7.047493499324594e-10,117.53595953510239,0.5132394532324004,117.53595953510239,61.0,19.0,2.7318699228822653e-06,28.994249270524993,0.4486626402070751,0.003637571934014371,47.099999999999994,3.0,3.309473806112351e-10,114.28308007431087,0.5389063561205494,34.17889174031274,7.634693732516615,0.6348223360334563,0.2908545727136432,0.8300849575212393,115.24755586565811,0.5520183561431671,1000.0,16-84%,80.0,80.0,80.0,1.7005574171329466e-12,4.005018219739473e-10,1.2227030862570536e-07,109.82284817601686,117.7569741707133,124.45601685037553,0.4460527982615228,0.5200759154589991,0.58202347988747,109.82284817601686,117.7569741707133,124.45601685037553,58.0,62.0,66.0,14.0,18.0,22.0,3.1365426901467503e-09,8.142666624995287e-07,7.010573979919962e-05,20.654844614853634,29.40081226010582,37.7164612878636,0.4220098039215686,0.5278431894031319,0.6234213098729228,1.297218677000307e-05,0.0005354872622074212,0.011697262905551849,34.8,48.7,64.732,3.0,3.0,3.0,5.73052716390521e-14,1.5110956930186603e-10,1.3427253719999754e-07,105.89827781758788,114.5783673090574,122.2659323331959,0.4733280657926483,0.5467522154781045,0.6166894971508295,30.986200277330568,33.74129770071862,36.668291709406816,5.975586379094264,7.886314013750869,10.11519697620805,0.5202654311594728,0.6204413634804482,0.7127261665564166,0.16,0.42,0.72,0.54,0.86,0.98,108.36197258796113,115.37577835986929,121.41627822035343,0.4693683121836425,0.560812932505003,0.6365085570542638
LEDA 44594,60.0,213,1.3680031712991553e-05,143.39331122881958,0.22930363378601626,143.39331122881958,134.0,79.0,0.00020014896302047847,9.429452405552233,0.22047987908558472,0.013046013453793628,17.62910798122066,3.0,0.0005245166429566073,148.67038049498944,0.24630719077157548,82.88607069073812,45.411208437784154,0.29209397508277146,0.22438780609695153,0.4012993503248376,133.64787672586226,0.22081235558221723,1000.0,16-84%,213.0,213.0,213.0,6.246905554011607e-08,1.1131861508529965e-05,0.0006972382087088191,132.06609281245545,142.28702275162078,155.31112949549276,0.1847264742644077,0.23140417422409104,0.27907264517881486,132.06609281245545,142.28702275162078,155.31112949549276,129.0,136.0,142.0,71.0,77.0,84.0,1.3028495116652419e-06,6.395153672735573e-05,0.0024902882810814353,2.8430356462756308,9.1444242058148,11.565391323093433,0.16394005994005995,0.22879359130015642,0.29576905985316776,0.00028017470727035063,0.009606193886828346,0.13449090001819738,11.694835680751174,19.676056338028168,29.460093896713616,3.0,3.0,3.0,1.7923977586598028e-06,0.00019811524405866088,0.008505098047137727,137.34678027832535,148.133499129492,160.1545970263478,0.19853165123126842,0.2506484480411537,0.29959904967394063,77.65715650254303,82.93366824343116,88.25257051369353,40.48256602738989,45.06358149423443,49.83835644117723,0.22114972753566445,0.2941048502945365,0.36759742559365016,0.08,0.38,0.8,0.12,0.38,0.76,119.09781550826449,132.66327016505136,147.5860068329992,0.1741101790910843,0.22477292573831192,0.2796071905123496
NGC 4876,60.0,116,1.9311781289261323e-13,325.8124985418566,0.5023691797695188,325.8124985418566,92.0,24.0,1.4181822700488308e-10,7.843524926277951,0.35507246376811596,0.011963844814932963,76.20689655172414,3.0,2.220446049250313e-16,328.5910429790897,0.46485587651388965,55.26386817044003,16.412929459230725,0.5420294990289422,0.991504247876062,0.92103948025987,324.076480063091,0.5767506481562852,1000.0,16-84%,116.0,116.0,116.0,1.462420526141233e-16,9.802392241869038e-14,4.957369169500816e-11,319.44347317307756,325.4911197362808,332.20094299820005,0.4522705506507683,0.5081546560163663,0.5606458406935201,319.44347317307756,325.4911197362808,332.20094299820005,88.0,92.0,97.0,19.0,24.0,28.0,8.630003120928982e-14,1.4181822700488308e-10,2.0883550312393552e-08,2.435020889010227,7.063111455156722,11.203032223874041,0.28892276144907725,0.383270911360799,0.46137954422137817,0.00036774109998928306,0.00692669888157916,0.07370176809218457,60.62068965517241,78.10344827586206,97.4593103448276,3.0,3.0,3.0,0.0,1.1102230246251565e-16,4.3309800190627357e-13,320.8631576036521,328.39326934682606,335.9678455735933,0.40962135639138575,0.47060759983191813,0.5313093766721608,52.09993508418682,55.93254201118449,59.536210289761556,12.374257193131731,15.55198655836427,18.619315483101133,0.47708048308144174,0.5659457566741897,0.6530599976389461,0.78,0.96,1.0,0.7,0.92,1.0,317.8848856442603,323.8905590864704,330.2959619251769,0.5334221954817467,0.5829993625723275,0.633038732832386
NGC 4864,60.0,152,5.111753174823774e-45,105.88214678371804,0.8191169296401319,105.88214678371804,152.0,0.0,3.503246160812043e-46,,,,193.26315789473685,3.0,0.0,106.74461688301545,0.8209879928208902,84.83444480943821,0.0,1.0,1.0,0.20939530234882558,101.52113682200945,0.8071388666923613,1000.0,16-84%,152.0,152.0,152.0,7.270941627873979e-47,4.0756397523933866e-45,2.1126182080857845e-43,102.88606259862524,106.08694338500811,108.89091408545033,0.8040327268489484,0.8200264763129341,0.8360213861344684,102.88606259862524,106.08694338500811,108.89091408545033,152.0,152.0,152.0,0.0,0.0,0.0,3.503246160812043e-46,3.503246160812043e-46,3.503246160812043e-46,-17.2696917612578,-16.288985031151846,-15.014976858432352,0.7624,0.8396420581655482,0.9276563758389261,0.004098570930637851,0.05132450331125829,0.12124085047054725,177.47368421052633,193.26315789473685,212.84210526315792,3.0,3.0,3.0,0.0,0.0,0.0,103.30923469731681,106.9659529514696,110.19077657496257,0.8042527724805204,0.8221687152489524,0.8389175096330521,81.75684642324181,84.9334628963249,87.96709175055724,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.06,0.22,0.56,97.95541255029082,101.6760064296459,105.21779623149831,0.7907608770359112,0.8085723034274346,0.8275668343774586
IC 3976,60.0,74,0.33011660350454164,32.305498912599376,0.12238118026686062,32.305498912599376,43.0,31.0,0.20067820312938567,6.126701763088489,0.31657914478619653,0.04030375118870269,5.45945945945946,3.0,0.1410835981771098,40.53110908795583,0.11384614306975613,18.57654518997876,18.31882510162322,0.006985160639902892,0.9920039980009995,0.6731634182908546,31.451284892253454,0.14961450394581122,1000.0,16-84%,74.0,74.0,74.0,0.025164542763278574,0.19121066328742348,0.5850222206410977,355.4082082367255,35.72405981049275,79.81625957861786,0.08511561773823523,0.14952083861602106,0.22307192811461152,355.4082082367255,35.72405981049275,79.81625957861786,40.0,44.0,49.0,25.0,30.0,34.0,0.007084252673880489,0.13017768031912758,0.5613807442989817,-2.6092420849517923,5.986820203330641,23.09443332957387,0.23677242752270747,0.3347953216374269,0.45652173913043476,0.0008997087070029918,0.029242075231564177,0.23459547791208984,4.054054054054054,7.405405405405405,12.81081081081081,3.0,3.0,3.0,0.005064123903010587,0.06003946099073765,0.25568611528574114,349.8677535511781,43.17711328748578,90.90133550263829,0.09014599502776435,0.15488350437502596,0.23777408788206064,19.32622314362887,22.115837745261956,25.084528803535754,11.977681921768006,14.717241874461337,17.374105783424447,0.06755212807502789,0.20161849704679646,0.33883752746088364,0.22,0.58,0.9,0.24,0.6,0.86,358.84987582107783,34.2229447919936,77.32326296363561,0.10157630051073857,0.18045834849644665,0.2656775747201494
GMP 3196,60.0,9,6.784207537144736e-05,4.209024645627153,0.8891321010466553,4.209024645627153,9.0,0.0,0.00390625,,,,9.222222222222221,3.0,0.026477675982590543,11.027310541990914,0.9225082274284883,5.737168968966812,0.0,1.0,1.0,0.23638180909545228,7.775289713068048,0.9280271939681589,1000.0,16-84%,9.0,9.0,9.0,-2.1282650450695676e-05,2.52645563844894e-05,0.0002187841860341061,355.2913894209271,4.271478711677162,13.763904319990388,0.861537877653657,0.9033838907779408,0.9410548744475619,355.2913894209271,4.271478711677162,13.763904319990388,9.0,9.0,9.0,0.0,0.0,0.0,0.00390625,0.00390625,0.00390625,,,,,,,,,,9.222222222222221,11.0,14.555555555555557,3.0,3.0,3.0,0.002238682271725523,0.011725875578421419,0.026477675982590543,2.2304992697110038,11.099808642813855,19.59343115347849,0.9039589399061111,0.9356060110749531,0.9622577296017389,5.056762746134926,5.8220626979122665,6.515529869017541,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1,0.4,0.92,359.7942508499077,7.995800716762574,16.265158341572032,0.9110072677977944,0.9382894601963776,0.9628363242476476
LEDA 44693,60.0,605,1.882901955205086e-44,28.78293320690244,0.4079396526262458,28.78293320690244,460.0,145.0,4.1264494341870616e-39,12.194431919379529,0.26694152923538234,2.0339334288386943e-07,184.61322314049588,3.0,0.0,28.573074865898434,0.39078251714281603,255.3659742419273,86.30072497311888,0.4948250726723537,0.9895052473763118,0.6901549225387307,28.856359044017097,0.4400187452020944,1000.0,16-84%,605.0,605.0,605.0,1.6886069786623462e-50,2.9272038262277756e-45,2.1206420671649727e-39,24.96587466196479,28.537378752220775,32.298542158798114,0.3836518641525012,0.41169330723785,0.4352362167298469,24.96587466196479,28.537378752220775,32.298542158798114,450.0,460.5,471.0,134.0,144.5,155.0,7.092719796161264e-45,2.7095214549351795e-39,2.7827452592175656e-34,10.953233748153258,12.34794399348278,13.920842565473793,0.24151278709077093,0.2854609929078014,0.329980032462853,4.200422855918541e-11,2.3897241160950447e-08,3.97300259374178e-06,160.81685950413222,187.54214876033058,214.87834710743803,3.0,3.0,3.0,0.0,0.0,0.0,23.92610374413215,28.400678860750418,32.65952895949977,0.36184312787105993,0.39431378470198986,0.4227367743125335,247.94432289204374,256.04616297063865,264.3148328924588,78.42222184006548,85.20407413650402,92.21111011744274,0.4613895493089283,0.5000108223348685,0.5400996572024112,0.84,0.98,1.0,0.2,0.58,0.9,24.590135773128793,28.472912716826045,32.75700505106954,0.4148296489722256,0.4433342115263289,0.4693074926090405
Z 160-261,60.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z 160-233,60.0,240,1.0577020391808527e-07,279.5005986432369,0.25869864211463567,279.5005986432369,156.0,84.0,3.913628030346217e-06,10.064776867122575,0.2271062271062271,0.0058746251506089555,26.56666666666667,3.0,7.256729717020072e-06,279.35435272898553,0.24046971179862542,89.81040035087585,52.61904697181955,0.2611212363605798,0.9620189905047476,0.5902048975512244,278.5967462096385,0.28539675748509624,1000.0,16-84%,240.0,240.0,240.0,1.736819801018126e-10,9.329740629355283e-08,1.3406294747255166e-05,269.3821224684881,279.66518150810725,289.33957101861085,0.21621546373606404,0.25970719149620736,0.3060138019469607,269.3821224684881,279.66518150810725,289.33957101861085,151.0,159.0,166.0,74.0,81.0,89.0,2.744528668579561e-09,5.363140998314979e-07,7.563032299772964e-05,5.006504314326845,9.8303825863233,13.634735200094209,0.1995972311653657,0.2527066194128754,0.3129022101427002,4.093604998228085e-05,0.0017280974266107064,0.025009717718674974,18.28933333333333,28.35,39.282666666666664,3.0,3.0,3.0,1.5123345780132528e-08,3.066807790996773e-06,0.000383387778212136,268.4394594664087,279.4621223849149,291.2474378760443,0.19664820223094132,0.24342267308036883,0.2945004876178085,87.21448003634946,92.62750442405778,98.12330172207527,44.62109325518185,50.15448809779276,54.8289672419176,0.2303439709325793,0.2985980310570164,0.3765776953653471,0.38,0.82,0.98,0.2,0.56,0.86,268.1449481537728,278.85970370328937,289.136870713798,0.24108950817772382,0.28719219882729063,0.33449791761221576
IC 3960A,60.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDSS J125923.41+275510.4,60.0,445,1.5346945228025606e-12,158.35996640595567,0.24724408974947337,158.35996640595567,282.0,163.0,1.8411466460247222e-08,-8.380454299077535,0.20536918592002784,0.0002643313473966148,46.838202247191006,3.0,3.762233857784736e-10,158.3337174892896,0.1944303393120322,145.66130014859414,95.44527451336396,0.2082731493557786,0.9975012493753124,1.0,158.20036076533017,0.30210882314518195,1000.0,16-84%,445.0,445.0,445.0,5.355756813003664e-16,1.0030570414610106e-12,1.3636287257383577e-09,151.111656421212,158.7847892307426,165.1161724914706,0.21417791616993428,0.24916938470512573,0.2811021977716059,151.111656421212,158.7847892307426,165.1161724914706,273.0,284.0,293.0,152.0,161.0,172.0,2.1992186481998025e-11,5.902833614763101e-09,1.9371506571320036e-06,-9.906776960874467,-7.306872790289663,-4.851698073902214,0.17711219387542565,0.22336931816880667,0.26628216909921437,6.586834947408711e-07,5.323368705461616e-05,0.002557687970870011,37.76889887640449,48.86067415730337,60.9685393258427,3.0,3.0,3.0,3.6504133049675147e-13,1.3966700018741562e-10,3.1636517245914293e-08,147.8915692177078,158.5780549446922,168.1153504764526,0.1581700409499729,0.198392251919856,0.23463086649484194,139.91127851703212,147.19817852923956,154.36630111557238,87.19879413770619,93.87042016867741,101.10878501321328,0.16442451400141528,0.22192269319712976,0.2731510656387141,0.88,1.0,1.0,0.98,1.0,1.0,151.18736842178066,158.30274281358504,164.42782792320997,0.2667067958271472,0.30452705287430637,0.3382342832808705
IC 4045,60.0,170,0.04887556223352122,93.51462936994494,0.13325070924088075,93.51462936994494,99.0,71.0,0.03806366960413435,0.8612741866656073,0.14454403186797554,0.31310116606262595,10.611764705882353,3.0,0.014021587141744729,84.80245055078035,0.12951127040215304,50.29258551084088,36.21365538753534,0.16275045565608215,0.6071964017991005,0.20789605197401298,93.88440195405195,0.1452610995014918,1000.0,16-84%,170.0,170.0,170.0,0.0012787711774136373,0.027023334520504136,0.23441804674693653,67.6993689403231,93.0362229724563,113.91321282240426,0.09237551405868516,0.14574628352171742,0.1979583291359243,67.6993689403231,93.0362229724563,113.91321282240426,94.0,100.0,107.0,63.0,70.0,76.0,0.000918749608175408,0.02584438758134155,0.19213646543397744,-2.5954089761992365,2.283883538395597,6.931054508963211,0.13593000362525318,0.17812269031781228,0.2323250623586466,0.01926586292012989,0.12568281519792468,0.3924436489714255,6.9731764705882355,12.823529411764707,19.976470588235294,3.0,3.0,3.0,0.00017165898692350634,0.005034198985065519,0.07276595312116858,50.672220451859346,83.87968231316836,109.619361994889,0.08731886820082067,0.14075400369886856,0.20248324442252102,47.08190239932554,51.02087551681048,55.3729015270726,31.468294828354903,35.30522940963604,39.113148484976485,0.09974736611401525,0.18398541744079475,0.26553564599715257,0.16,0.56,0.9,0.04,0.22,0.58,70.85850710648646,92.71950138862576,116.57104198562786,0.0970236447874693,0.15931735114079418,0.22323179093307824
IC 4041,60.0,117,0.04132863738326721,345.90763707571597,0.16502265113092537,345.90763707571597,72.0,45.0,0.015864496824406386,8.592651712898757,0.26944444444444443,0.029180814267975592,2.1452991452991452,3.0,0.5428029348089041,339.3300214012474,0.20582900929883363,46.31950230059704,23.970545150567286,0.317953365525286,0.09045477261369315,0.5062468765617192,330.8513740045792,0.1405682903911966,1000.0,16-84%,117.0,117.0,117.0,0.001018930672834434,0.024850367434926753,0.22590747174421666,324.5761724652509,346.64628132491214,7.990127421498812,0.11275992616828232,0.17770817218314927,0.2426528752698201,324.5761724652509,346.64628132491214,7.990127421498812,66.0,72.0,78.0,39.0,45.0,51.0,0.00039617781879230647,0.015864496824406386,0.19534905940457784,3.722783305512006,9.55090540401454,15.916511643403414,0.18769609864215353,0.2939123848657158,0.4031911672548807,0.00013372233339355847,0.014331113938078012,0.2625290594842187,1.6666666666666667,4.47008547008547,8.504273504273504,3.0,3.0,3.0,0.03666228050411069,0.21497416633124566,0.6443698056370253,320.1371265326511,339.18857281488795,356.89887299052873,0.14545828380077128,0.21908316881604328,0.2861017789164699,41.285600695937596,45.56777810727336,49.416636216866806,20.908207880680894,24.70043826997798,29.01851549563071,0.18278148225865629,0.29775964479243394,0.400316692852746,0.06,0.26,0.66,0.14,0.46,0.84,294.70296711719334,331.9418215468686,358.96105908350125,0.0908919956565614,0.16167336968240176,0.24045098903533849
LEDA 93697,60.0,70,0.1143266195337221,112.3305780807276,0.17601525272738103,112.3305780807276,41.0,29.0,0.18821620302302766,-2.188158117705022,0.12026913372582002,0.9330305816755953,3.028571428571429,3.0,0.38724096737455327,114.57271573469632,0.19990788336917847,24.44175624120213,15.408631724552768,0.22667594916295172,0.1809095452273863,0.20589705147426288,109.02621237168199,0.06574113608174034,1000.0,16-84%,70.0,70.0,70.0,0.004451899200888882,0.08025993583115212,0.4220097210487027,84.79775035632315,111.6435447516127,135.67360523644885,0.11101653234030098,0.18983053065847172,0.2781167636378096,84.79775035632315,111.6435447516127,135.67360523644885,40.0,43.0,47.0,23.0,27.0,30.0,0.005582667351023373,0.07223792719176257,0.281978921793656,-5.783885218523899,-0.5940827971956324,5.581583230013662,0.19227058901477506,0.248107653490328,0.33,0.04562535499279205,0.23050407257288025,0.5042121909673992,2.342857142857143,5.2,9.657142857142857,3.0,3.0,3.0,0.02171706919408911,0.1577244503966626,0.5043603699005632,89.44595214651247,114.44656442771276,138.5964095653017,0.12626816508928812,0.21746711225078905,0.31475118669137947,22.512479876257178,25.37680648259262,27.99601812267993,11.75033136466772,14.43532908174468,17.025014888286933,0.1530659987734536,0.27515726873870533,0.3946545254431283,0.04,0.18,0.5631999999999994,0.04,0.22,0.64,12.097092811745597,106.03732927399898,182.6231634825483,0.05871859491548284,0.1286769955176584,0.21442263461782135
LEDA 1822852,60.0,287,0.04219456993427883,247.56717310914416,0.10502138061334189,247.56717310914416,169.0,118.0,0.003095552095434122,1.8140426076643976,0.0621301775147929,0.9307806356128738,4.888501742160279,3.0,0.18014604219694075,261.33861561247727,0.09918488767115338,88.53365430518215,73.12547624291332,0.09531276093115396,0.8910544727636182,0.1934032983508246,225.76833871296944,0.10268638144991264,1000.0,16-84%,287.0,287.0,287.0,0.0013874361935648021,0.028112996663677586,0.2544221518336371,224.62769906479105,247.58062298062657,269.5273021072883,0.06905945120571218,0.111554233839814,0.15142059305968014,224.62769906479105,247.58062298062657,269.5273021072883,155.0,164.0,174.0,113.0,123.0,132.0,0.0003797805898983284,0.01806505287095531,0.1939862451263925,-3.133168654930874,0.8146273463574403,4.062120944395223,0.09143761419514647,0.12398057268457374,0.1675244320795795,0.03435828613940393,0.20950771231308662,0.5683766103842245,3.21602787456446,7.020905923344948,12.498257839721255,3.0,3.0,3.0,0.005857408144920084,0.07123572187015159,0.3595020320829345,232.76892590036732,261.1799169197859,287.90243929113444,0.06596193614685754,0.10726194007261353,0.15052154418471686,86.33592083450503,91.90659189262217,97.38265948491411,64.37126888463794,70.1888764043797,75.0293173413174,0.07752765153989034,0.13448250077222934,0.19996715837059362,0.14,0.54,0.88,0.04,0.22,0.64,197.79797109986066,226.43694558350626,251.59501648394178,0.06877949828044418,0.11139474179746092,0.1570110544485937
IC 4012,60.0,52,2.6031129128348044e-12,99.69261924451484,0.7162175366907501,99.69261924451484,49.0,3.0,1.042677055806962e-11,34.24932150599856,0.8367346938775511,0.014932126696832578,48.30769230769231,3.0,1.8314383343209784e-10,93.36327984604577,0.6984445386548906,24.14778251781671,0.4071478048222927,0.9668377959560395,0.2563718140929535,0.4432783608195902,100.39751604406956,0.7318457118330924,1000.0,16-84%,52.0,52.0,52.0,5.764305456268122e-14,1.6746856026576565e-12,4.235820094584503e-11,92.73908586282249,99.6767715201479,106.25895424997378,0.6777346321911815,0.7221155932588503,0.7656648340792638,92.73908586282249,99.6767715201479,106.25895424997378,48.0,50.0,52.0,0.0,2.0,4.0,4.440892098500626e-16,6.123990203832363e-13,1.3065282189472782e-10,27.4606431519369,34.236899685661,42.851397326753876,0.7916666666666666,0.8775510204081632,0.96,0.0005171299288946348,0.009049773755656111,0.050678733031674215,42.92307692307692,50.0,56.92307692307692,3.0,3.0,3.0,2.668865128896414e-12,7.989175987432873e-11,2.555310851803938e-09,84.1832688645253,93.38123703520898,101.5270315318428,0.6559115648001954,0.7078012304140036,0.7568870837750226,21.4533256504345,23.688187998717794,26.011950477079935,0.0,0.7666437621430131,1.5898309326015436,0.8706211428540963,0.9417744644993647,1.0,0.24,0.5,0.94,0.24,0.56,0.88,92.54012096394467,100.43859992035084,107.33034254547925,0.6904006404545003,0.7404917318059928,0.7846037356345953
LEDA 1821341,60.0,60,0.004290515580904081,351.49084251660497,0.30142296891120096,351.49084251660497,41.0,19.0,0.0062176026593266705,-7.583527456463926,0.2490372272143774,0.33046050105422975,11.333333333333334,3.0,0.010053444472836515,341.5436004413507,0.29539501295885023,26.606769206386726,13.409446452525144,0.32979937099380496,0.9660169915042479,0.712143928035982,11.442310211060658,0.37168196675757176,1000.0,16-84%,60.0,60.0,60.0,5.6934158091539196e-05,0.0021848191716132013,0.041056519829235485,335.11301202396567,351.81777339113273,7.715413543906948,0.23068127655919896,0.31953690865068884,0.40360616935507504,335.11301202396567,351.81777339113273,7.715413543906948,39.0,42.0,46.0,14.0,18.0,21.0,4.223704562267977e-05,0.002670436282807066,0.027340133868077935,-8.666892676400343,-4.822508967568865,0.35867690105386174,0.2200260815711027,0.30553772642989585,0.42007272727272726,0.02314448033925607,0.16274797392103071,0.5447118562197625,8.133333333333333,13.733333333333334,20.687999999999995,3.0,3.0,3.0,0.00012224196018390202,0.0032915464574295727,0.043334999554468734,323.03463493196807,341.42445206455864,359.8032763039391,0.22421368865311755,0.31563815575480086,0.40121477708136194,25.32480091630982,28.10371498487202,30.96858203083962,9.038885602508035,11.938407790175873,14.558183999319088,0.27348394319150404,0.4026354857373631,0.541021303089694,0.2,0.72,0.9631999999999993,0.3,0.74,0.94,356.0520823201873,10.5032745790229,26.402718609351325,0.2962149593777639,0.39037193276338145,0.4749372929828071
LEDA 126764,60.0,101,0.00034298148282927186,22.24878693923057,0.2810488505893331,22.24878693923057,70.0,31.0,0.0001308223106691452,2.020536376545813,0.16682027649769585,0.5217052295920028,14.603960396039604,3.0,0.0021883636317967525,42.19395690552,0.20993815701736016,32.3915254721089,19.805288403111174,0.24113037050663588,0.927536231884058,0.791104447776112,10.572420887432713,0.31448960807937837,1000.0,16-84%,101.0,101.0,101.0,2.2726920701648086e-06,0.0002971512624230137,0.009373728177807832,9.50815635106568,21.67783351286539,34.43324545354102,0.2150260701846714,0.2835644108091815,0.35869048815852944,9.50815635106568,21.67783351286539,34.43324545354102,64.0,69.0,74.0,27.0,32.0,37.0,3.1798876310461662e-06,0.0002959601961545845,0.009335048120644805,-0.8782237498937704,3.9592324282410694,10.344001279976483,0.16975425487754256,0.24048913043478262,0.3332636242800177,0.011453192497384246,0.1436693558344666,0.5016963927473864,9.376237623762377,16.02970297029703,25.480792079207916,3.0,3.0,3.0,1.225370500498091e-05,0.0011181938557561777,0.024685095860237705,22.090060305693328,40.74538648390762,64.10915404594937,0.14558543247076183,0.22268565645910282,0.3032944241361558,29.76034005598736,33.27040901517141,36.81262267988078,15.796967198503046,18.946674872526106,22.564157684642428,0.15102015191180096,0.2763462163229047,0.39037029279252045,0.4,0.84,1.0,0.3,0.76,0.96,355.59159930171995,10.389655635670238,23.63202875772987,0.23648711544126047,0.3187172163383129,0.4061459313735975
LEDA 126762,60.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEDA 126790,60.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEDA 126747,60.0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
